img_name,mask_name,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_1_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.3585110,-0.3062014,0.5680710,-0.0125930,-0.7806252,-0.9948544,-0.0009169,-0.0017926,0.8306423,-0.3208636,-0.1500105,0.3783866,0.0005224,0.0004559,0.0001720,0.0071644,0.0061196,0.0017694,0.2418960,0.2806900,0.0943027,1.9339183,2.1449229,0.6575792,90.9637367,-15.0237400,31.8334107
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_1_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.4947665,-0.3387540,0.5521625,-0.1078418,-0.8283306,-0.9798774,-0.0124995,-0.0138856,6.1454485,-11.7505405,5.7696790,0.0206931,0.0019096,0.0019488,0.0003698,0.0076910,0.0068054,0.0018094,0.1586800,0.1787766,0.0960114,0.4756170,0.4694688,0.3542491,90.6007807,-21.5753118,34.5717596
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_1_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.3058222,-0.1869278,0.5657319,-0.0800754,-0.8145817,-0.9835403,0.0111781,-0.0078287,5.1648087,7.0324354,2.9983313,0.0798295,0.0018613,0.0011752,0.0004659,0.0073990,0.0062193,0.0018247,0.1005150,0.1456235,0.0811929,0.3348844,0.5885173,0.2512509,90.9105231,-19.5588314,33.5916593
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_1_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.0314290,-0.2827257,0.5556189,-0.0704754,-0.8047626,-0.9811000,-0.0029317,-0.0149175,5.7653327,-4.3484141,6.5896121,0.0830075,0.0019116,0.0016529,0.0002700,0.0074791,0.0064381,0.0017700,0.1355296,0.1794772,0.1123281,0.4116259,0.5174448,0.5251986,90.6798504,-18.9005415,33.2855861
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_1_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.1460854,-0.3443839,0.5275816,-0.2542157,-0.8979952,-0.9264453,-0.0600723,-0.0343809,16.0684864,-25.7376132,5.3222239,0.1458378,0.0068086,0.0074337,0.0020566,0.0132738,0.0139790,0.0028666,0.5408297,0.6469722,0.1876602,0.8682857,1.0185266,0.2491797,90.0350544,-32.1683846,38.8867894
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_1_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.1933480,-0.3074806,0.5257358,-0.2272710,-0.8795483,-0.9914209,-0.0024290,-0.0031007,2.0237425,-1.5195212,0.2527729,0.4493463,0.0008584,0.0007777,0.0002815,0.0077352,0.0068845,0.0017785,0.3755082,0.4426669,0.1512936,2.0811368,2.3937922,0.6645564,89.9923296,-30.1366412,37.9036022
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_1_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.2151652,-0.3466248,0.5317759,-0.2456307,-0.8937546,-0.9250757,-0.0633095,-0.0634133,16.9021875,-34.8826588,17.4442495,0.0054976,0.0068617,0.0075703,0.0008603,0.0135299,0.0144432,0.0019990,0.5133213,0.6028827,0.2218671,0.8619252,1.0103620,0.4109461,90.1320122,-31.4802964,38.5480746
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_1_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.3069360,-0.1989069,0.5197386,-0.2088956,-0.8652938,-0.9484316,0.0327109,-0.0327664,13.6633455,12.3615806,10.0890470,0.0769066,0.0057869,0.0037151,0.0011005,0.0109610,0.0092308,0.0021604,0.2915066,0.4145083,0.1877470,0.5081317,0.8889600,0.3061255,89.8532718,-28.7914000,37.2570817
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_1_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.1245399,-0.3036712,0.5384379,-0.2649764,-0.8998245,-0.9322401,-0.0314857,-0.0612356,15.9314020,-18.8378192,18.7051095,0.0560335,0.0065532,0.0063296,0.0006213,0.0124457,0.0125519,0.0018582,0.4253461,0.5988876,0.2538761,0.7034922,1.0116626,0.5755839,90.2856542,-32.7066381,38.7251331
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_2_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.4622266,-0.3458137,0.5555879,-0.2155083,-0.6619845,-0.9819633,-0.0122260,0.0034094,5.4909028,-6.8066427,-2.7440033,0.1425397,0.0017226,0.0017915,0.0010199,0.0074543,0.0067079,0.0023911,0.1478693,0.1732850,0.0911922,0.4724338,0.4794931,0.1975925,90.6791412,-24.6103373,26.3079227
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_2_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.4833628,-0.3260808,0.5539245,-0.1198528,-0.6321206,-0.9949335,-0.0014787,-0.0008994,0.7946814,-0.3990337,-0.4939200,0.1721886,0.0005078,0.0004616,0.0002067,0.0070449,0.0062149,0.0020630,0.2353741,0.2838528,0.1124216,1.9045772,2.1791581,0.7641291,90.6411026,-18.4242505,24.9463653
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_2_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.4575986,-0.3444641,0.5459616,-0.2714472,-0.6710930,-0.9807170,-0.0137010,-0.0108551,5.9129390,-11.8313497,4.3484806,0.0368349,0.0018101,0.0019054,0.0004601,0.0073735,0.0067940,0.0020749,0.1508001,0.1748957,0.1182601,0.4555004,0.4678205,0.4047914,90.4586340,-28.2785509,26.8758050
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_2_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.1810954,-0.2075435,0.5555879,-0.2155083,-0.6619845,-0.9845655,0.0072992,-0.0037784,4.8483718,5.5596860,1.0531602,0.1763937,0.0017073,0.0011706,0.0005902,0.0073387,0.0063895,0.0021771,0.0924780,0.1447819,0.1017865,0.3323229,0.6046474,0.2990687,90.6791412,-24.6103373,26.3079227
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_2_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.1445827,-0.2988491,0.5500116,-0.1300157,-0.6278966,-0.9825607,-0.0048640,-0.0116684,5.2927434,-5.1963482,5.1190400,0.1056914,0.0017375,0.0015712,0.0003392,0.0075024,0.0066703,0.0021291,0.1232758,0.1701955,0.1395571,0.4128120,0.5355118,0.6298525,90.5515169,-18.9652942,24.8042566
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_2_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.1972020,-0.3519082,0.5109088,-0.1193785,-0.6099327,-0.9237387,-0.0689197,-0.0145666,16.4796254,-25.0858790,-0.8232521,0.1450717,0.0070012,0.0078713,0.0030451,0.0138648,0.0151328,0.0038659,0.5394819,0.6521547,0.2609754,0.9048586,1.0883228,0.3333619,89.6478679,-18.3277215,24.4946092
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_2_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.2693972,-0.3286413,0.5102889,-0.1182504,-0.6196624,-0.9910497,-0.0044826,-0.0009618,2.1224374,-2.1950270,-0.8062565,0.2148175,0.0008724,0.0008535,0.0003916,0.0076355,0.0071021,0.0021452,0.3830514,0.4844848,0.2059749,2.0298005,2.4142308,0.7893258,89.6334179,-18.4589578,24.9590594
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_2_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.1968076,-0.3508588,0.4990977,-0.3746470,-0.6908346,-0.9244213,-0.0675845,-0.0554296,17.2846700,-35.9986015,14.4945827,0.0122381,0.0068839,0.0077234,0.0012370,0.0129068,0.0139452,0.0025205,0.5112247,0.6052454,0.3038667,0.8264306,0.9813047,0.5152963,89.3718582,-35.8842833,28.5618779
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_2_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.2526771,-0.2243762,0.5115804,-0.3137034,-0.6756412,-0.9509919,0.0146785,-0.0183452,12.8776710,7.6060057,4.5207874,0.1936290,0.0052945,0.0038757,0.0015941,0.0104454,0.0095395,0.0028400,0.2729259,0.4329583,0.2638575,0.4854008,0.9121416,0.4009822,89.6635202,-31.4778565,27.6159440
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_2_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.0762594,-0.3209692,0.5019847,-0.1370966,-0.6210355,-0.9329890,-0.0434912,-0.0551818,15.1244674,-22.6868721,15.3180776,0.0446301,0.0063196,0.0065128,0.0008422,0.0128076,0.0134577,0.0023687,0.4182712,0.6172786,0.3331336,0.7317674,1.0922999,0.7325400,89.4394580,-19.6795471,25.1391173
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_3_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.5050311,-0.3528126,0.5422983,-0.3290814,-0.4843884,-0.9830278,-0.0129505,0.0097271,5.2331468,-5.8211722,-5.2361412,0.0888816,0.0016113,0.0017245,0.0012423,0.0071498,0.0066252,0.0027691,0.1383749,0.1664497,0.1096705,0.4526704,0.4726191,0.2280587,90.3744792,-28.0280881,18.5330308
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_3_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.5574585,-0.3402215,0.5444366,-0.2538433,-0.4776295,-0.9950242,-0.0019515,0.0002059,0.7857456,-0.3637040,-0.9254891,0.0929990,0.0004936,0.0004649,0.0002501,0.0068998,0.0062806,0.0023795,0.2293988,0.2862286,0.1351700,1.8703975,2.2070727,0.8796612,90.4236171,-23.3406953,18.2250447
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_3_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.4186879,-0.3486167,0.5459095,-0.3197019,-0.4882867,-0.9799401,-0.0156008,-0.0082984,6.0769319,-12.1999580,3.0941894,0.0556265,0.0018693,0.0020135,0.0006081,0.0073654,0.0069624,0.0025002,0.1560316,0.1849046,0.1544108,0.4556679,0.4799212,0.4870324,90.4574389,-27.4904309,18.6654773
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_3_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.0747818,-0.2338251,0.5344753,-0.3464429,-0.4871731,-0.9848569,0.0030807,0.0007460,4.6527832,3.8910972,-1.0360631,0.3660823,0.0016261,0.0012363,0.0007706,0.0072227,0.0065291,0.0025769,0.0888969,0.1538683,0.1320523,0.3275449,0.6182199,0.3534891,90.1943208,-29.2532287,18.7266485
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_3_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.2222311,-0.3157650,0.5459095,-0.3197019,-0.4882867,-0.9834371,-0.0071185,-0.0089003,5.0912028,-6.3971146,3.9243708,0.1423439,0.0016193,0.0015451,0.0004158,0.0071971,0.0066026,0.0024296,0.1150876,0.1671438,0.1687774,0.3957967,0.5292901,0.7169874,90.4574389,-27.4904309,18.6654773
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_3_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.2880040,-0.3567072,0.5053404,-0.2417876,-0.4612416,-0.9162694,-0.0800583,0.0091974,17.6105297,-23.9864922,-6.2534391,0.1256755,0.0076662,0.0087681,0.0044358,0.0142310,0.0157693,0.0054360,0.6075717,0.7446274,0.3728758,0.9301146,1.1339415,0.4669896,89.5179212,-22.7147846,17.8842899
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_3_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.3759500,-0.3423106,0.4912080,-0.5177273,-0.4934123,-0.9903881,-0.0062192,0.0011326,2.0782387,-2.0010440,-2.0228719,0.0936722,0.0009210,0.0009478,0.0005139,0.0081293,0.0080508,0.0026515,0.4077833,0.5404268,0.2650604,2.1841463,2.7725675,0.9761723,89.1866764,-41.0670233,19.4289058
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_3_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.1677259,-0.3534247,0.4921499,-0.5522144,-0.4932986,-0.9189211,-0.0754109,-0.0491200,17.6620616,-35.5727339,10.9739174,0.0257410,0.0073613,0.0083590,0.0017751,0.0137801,0.0152455,0.0032813,0.5520285,0.6578995,0.4184247,0.8807868,1.0623928,0.6678372,89.2088184,-43.3428628,19.4141661
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_3_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.2000551,-0.2501203,0.4946202,-0.4411926,-0.4774383,-0.9555404,0.0002833,0.0007682,11.7943550,4.1866458,-1.6094735,0.5205419,0.0046516,0.0038012,0.0021965,0.0099792,0.0096563,0.0038084,0.2422386,0.4256191,0.3475160,0.4640256,0.9311141,0.5349476,89.2668446,-35.6455682,18.6908727
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_3_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.0020176,-0.3355451,0.4837121,-0.4302677,-0.4777595,-0.9336292,-0.0512382,-0.0459293,15.3526777,-26.3588835,12.2430985,0.0353488,0.0061609,0.0066258,0.0012095,0.0124196,0.0134283,0.0029868,0.4079117,0.6230577,0.4527512,0.7032662,1.0738020,0.9043794,89.0101312,-35.1423470,18.8130262
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_4_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.5192136,-0.3584807,0.5376819,-0.4206794,-0.3151312,-0.9833953,-0.0143686,0.0166390,5.1966156,-4.8346582,-7.8927193,0.0492710,0.0015643,0.0017318,0.0015241,0.0067640,0.0066678,0.0031665,0.1342532,0.1665322,0.1323569,0.4289393,0.4761349,0.2605422,90.2682420,-30.2277554,11.6233408
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_4_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.6398086,-0.3536170,0.5274170,-0.4473402,-0.3040502,-0.9950868,-0.0024839,0.0013971,0.7784566,-0.3441275,-1.3804682,0.0480009,0.0004816,0.0004719,0.0002986,0.0067519,0.0063621,0.0027367,0.2239513,0.2898448,0.1602276,1.8306296,2.2313616,1.0082256,90.0312462,-31.8037456,11.2425153
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_4_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.4119398,-0.3518656,0.5185045,-0.5442133,-0.2921725,-0.9823962,-0.0144473,-0.0038792,5.5218238,-11.1592780,1.4527906,0.0725414,0.0016354,0.0017872,0.0006811,0.0070755,0.0068812,0.0028864,0.1362590,0.1632594,0.1700338,0.4379451,0.4739420,0.5613021,89.8246122,-37.8438779,10.8213766
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_4_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,0.1124822,-0.2585250,0.5413279,-0.3745609,-0.3201888,-0.9862164,0.0004252,0.0059721,4.1981107,3.3837221,-3.1872270,0.2238963,0.0014557,0.0011806,0.0009303,0.0069022,0.0064905,0.0029787,0.0795634,0.1465515,0.1569958,0.3126400,0.6128612,0.4065529,90.3521656,-27.4612906,11.8024175
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_4_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.2870290,-0.3283223,0.5277069,-0.4833787,-0.3032369,-0.9840566,-0.0088613,-0.0059227,4.8992764,-7.0134339,2.6097067,0.1753434,0.0015353,0.0015312,0.0005142,0.0070826,0.0067433,0.0028310,0.1097187,0.1660344,0.2060147,0.3901461,0.5410339,0.8338911,90.0379527,-34.0405836,11.2088771
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_4_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.3869108,-0.3600036,0.5124720,-0.5938611,-0.2965529,-0.9238194,-0.0754623,0.0452372,16.7419493,-18.2861284,-12.7912862,0.0859604,0.0069969,0.0080864,0.0056365,0.0131291,0.0145755,0.0068466,0.5535101,0.6834270,0.4479746,0.8532576,1.0410330,0.5755836,89.6842908,-41.2897657,11.0263282
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_4_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.4851342,-0.3547362,0.4893147,-0.6881451,-0.2823812,-0.9909037,-0.0067147,0.0044228,1.9289340,-1.5684960,-3.2179660,0.0417054,0.0008654,0.0009185,0.0006316,0.0079204,0.0080469,0.0032479,0.3862008,0.5268051,0.3188199,2.1328325,2.7706682,1.1843831,89.1421416,-47.8355877,10.5850232
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_4_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.1902837,-0.3549318,0.4826393,-0.7806311,-0.2728749,-0.9280832,-0.0683219,-0.0290631,16.1351467,-31.0670528,5.8778262,0.0458656,0.0065325,0.0074652,0.0022041,0.0131343,0.0146670,0.0042138,0.4966557,0.5956297,0.4967019,0.8380937,1.0207544,0.8423860,88.9848167,-54.2539405,10.2403844
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_4_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.0674843,-0.2848036,0.4940275,-0.7920627,-0.2720416,-0.9630048,-0.0127699,0.0190539,10.1304946,0.8091695,-7.1880091,0.2230290,0.0037210,0.0034492,0.0026218,0.0092573,0.0096866,0.0047228,0.1978904,0.3955490,0.4031084,0.4286467,0.9300487,0.6553336,89.2529280,-54.7077064,10.1505579
mitsuba_comp_rmc_rsd_illum_2_rg_1_by_4_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.1179501,-0.3422089,0.4958372,-0.6743557,-0.2774542,-0.9508407,-0.0402354,-0.0235494,12.4596114,-22.0930851,6.7365130,0.0574527,0.0045484,0.0049691,0.0013497,0.0106190,0.0115288,0.0036294,0.3060069,0.4758980,0.4828408,0.6022385,0.9367395,1.0945475,89.2954079,-46.6186755,10.3558495
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_1_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.2488900,-0.3041486,0.5846000,0.2461787,-0.8243928,-0.9800728,-0.0046474,-0.0016029,6.0456636,-3.0313894,-0.7271961,0.3623778,0.0020163,0.0017953,0.0008977,0.0079382,0.0063319,0.0020469,0.1710143,0.1735496,0.0805763,0.5018000,0.4526179,0.1694275,91.3382568,-1.5877871,33.7257957
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_1_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.3692048,-0.2713228,0.5846000,0.2461787,-0.8243928,-0.9944329,0.0006276,-0.0019982,0.9415894,0.3049196,-0.1113320,0.5644397,0.0005873,0.0004610,0.0001843,0.0076417,0.0059898,0.0018022,0.2704942,0.2836297,0.1008117,2.0671729,2.1106624,0.6711365,91.3382568,-1.5877871,33.7257957
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_1_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.4434612,-0.3126991,0.5937978,0.2379472,-0.8428908,-0.9776456,-0.0073800,-0.0158670,6.6928365,-8.2460881,6.3556295,0.0366961,0.0022100,0.0020353,0.0003947,0.0080394,0.0064930,0.0018130,0.1823614,0.1868428,0.1024154,0.4960717,0.4477536,0.3549506,91.5455374,-2.3450990,34.4867241
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_1_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.4247376,-0.1579796,0.5937978,0.2379472,-0.8428908,-0.9787188,0.0231611,-0.0122088,6.6201858,12.2990465,4.8957732,0.0372511,0.0025228,0.0013437,0.0005157,0.0081039,0.0061195,0.0018926,0.1346306,0.1655347,0.0900007,0.3668709,0.5798619,0.2613140,91.5455374,-2.3450990,34.4867241
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_1_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.2241588,-0.2414496,0.5846000,0.2461787,-0.8243928,-0.9787684,0.0058182,-0.0174193,6.4599745,0.5182220,7.6616959,0.0583621,0.0022714,0.0016751,0.0002788,0.0078961,0.0061619,0.0017505,0.1581189,0.1801765,0.1156244,0.4347910,0.4961318,0.5204499,91.3382568,-1.5877871,33.7257957
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_1_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.1043167,-0.3072866,0.5608437,0.1513807,-0.9349745,-0.9259827,-0.0280501,-0.0272904,16.4657045,-11.8202207,3.2509901,0.3691053,0.0073076,0.0068495,0.0024022,0.0139191,0.0126867,0.0030627,0.5410582,0.5704945,0.2103781,0.8987004,0.9205009,0.2652680,90.7991497,-8.7788601,40.1364081
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_1_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.0910866,-0.2644527,0.5520150,0.1886035,-0.8919758,-0.9888350,0.0009701,-0.0043539,2.8533858,0.4173922,0.5932172,0.9420758,0.0011733,0.0009297,0.0003545,0.0084451,0.0067617,0.0018054,0.4953410,0.5198423,0.1877041,2.2415928,2.3318147,0.6714378,90.5974035,-5.9652258,37.9711695
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_1_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.2471563,-0.3192921,0.5701932,0.1429605,-0.9527639,-0.9097410,-0.0468165,-0.0777523,19.4762865,-26.0456855,20.2396701,0.0151312,0.0086682,0.0085338,0.0009911,0.0145163,0.0137683,0.0020788,0.6299655,0.6793643,0.2548657,0.9153814,0.9625370,0.4298303,91.0119679,-9.5360671,40.8995363
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_1_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.4089974,-0.1593529,0.5461969,0.1505174,-0.9289989,-0.9272420,0.0858431,-0.0542112,17.4370154,24.6978421,15.4032821,0.0276156,0.0086971,0.0044426,0.0012245,0.0142991,0.0097952,0.0022810,0.4203023,0.4878631,0.2117441,0.6687469,0.9519244,0.3293810,90.4640344,-8.7724725,40.1683364
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_1_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.2782977,-0.2479505,0.5543199,0.1152373,-0.9869156,-0.9270334,0.0121308,-0.0675338,16.8095306,-1.1356760,20.4226894,0.0492746,0.0076861,0.0059010,0.0006213,0.0139905,0.0116569,0.0018993,0.4777697,0.5533270,0.2543423,0.7927759,0.9548444,0.5924521,90.6501464,-11.7930971,43.2879668
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_2_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.4107303,-0.3218068,0.5911431,0.1537255,-0.6777131,-0.9809903,-0.0078008,0.0046275,5.8461595,-3.4752666,-3.2793455,0.1768749,0.0018869,0.0017889,0.0011223,0.0073531,0.0061491,0.0023125,0.1608758,0.1731683,0.1003230,0.4658654,0.4403345,0.1915046,91.4857945,-3.8849492,26.5343910
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_2_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.4935244,-0.2954131,0.5725859,0.1110521,-0.6786630,-0.9947712,-0.0001188,-0.0008823,0.8821571,0.1790176,-0.5374232,0.2017913,0.0005434,0.0004486,0.0002160,0.0072770,0.0059202,0.0020236,0.2510046,0.2760689,0.1174173,1.9654005,2.0799752,0.7505114,91.0662972,-6.2424418,26.8429202
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_2_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.5178319,-0.3249454,0.5725859,0.1110521,-0.6786630,-0.9793836,-0.0093098,-0.0116570,6.2568416,-8.9138208,4.5865225,0.0554874,0.0020085,0.0019312,0.0004922,0.0078293,0.0065287,0.0021393,0.1658019,0.1767559,0.1259555,0.4833486,0.4501114,0.4176460,91.0662972,-6.2424418,26.8429202
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_2_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.3719899,-0.1708671,0.5813111,0.1630588,-0.6681668,-0.9810532,0.0171546,-0.0065858,5.8613512,10.2274491,2.2739957,0.0546483,0.0022053,0.0012716,0.0006437,0.0078650,0.0061959,0.0022116,0.1183591,0.1567700,0.1110884,0.3563688,0.5869492,0.3045789,91.2639444,-3.2300174,26.2321717
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_2_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.1291439,-0.2573437,0.5769500,0.1517319,-0.6634590,-0.9803127,0.0019092,-0.0141201,5.9596707,-1.1238984,6.1207723,0.0836984,0.0020615,0.0016255,0.0003452,0.0077797,0.0063395,0.0020509,0.1448405,0.1757308,0.1418326,0.4290953,0.5113799,0.6083325,91.1652461,-3.7590415,26.0758029
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_2_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.1889811,-0.3268752,0.5445656,-0.0052778,-0.7476085,-0.9316451,-0.0408914,0.0018341,16.2293740,-13.9483157,-3.7676617,0.2083404,0.0065854,0.0066643,0.0033861,0.0122507,0.0118722,0.0039251,0.4908488,0.5495291,0.2829330,0.7976351,0.8658978,0.3372830,90.4265815,-14.1330585,30.6071271
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_2_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.1854667,-0.2870896,0.5440003,0.0232708,-0.7282939,-0.9894389,-0.0008752,-0.0009361,2.6498057,0.0422181,-0.9696879,0.3059239,0.0010903,0.0009199,0.0004727,0.0082899,0.0069291,0.0022171,0.4667089,0.5157680,0.2452209,2.1990169,2.3768133,0.8179094,90.4135963,-12.1478137,29.6629493
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_2_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.2837699,-0.3334037,0.5412451,-0.0441178,-0.7625086,-0.9215321,-0.0530059,-0.0572069,17.9937959,-28.8700558,14.9581413,0.0159771,0.0073832,0.0076790,0.0013072,0.0129169,0.0127800,0.0025827,0.5353311,0.6006486,0.3196275,0.8093786,0.8800454,0.5293692,90.3502615,-16.6723361,31.4109436
mitsuba_comp_rmc_rsd_illum_2_rg_2_by_2_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.3860005,-0.1754353,0.5452615,-0.0336863,-0.7668442,-0.9336696,0.0622585,-0.0337191,16.1934349,20.9561760,8.6162662,0.0457468,0.0077338,0.0043915,0.0017912,0.0133070,0.0100216,0.0030567,0.3831743,0.4896022,0.2961755,0.6168226,0.9648915,0.4340261,90.4425609,-16.1246475,31.5562182
