1.268e-05,0.002106,0.00020089
1.3691e-05,0.0022449,0.00018699
1.3533e-05,0.0023671,0.00017435
1.524e-05,0.0024969,0.00016203
1.6398e-05,0.0026455,0.0001488
1.7693e-05,0.0028342,0.00013474
1.8316e-05,0.0030453,0.00011982
1.934e-05,0.0032857,0.00010983
1.9291e-05,0.0035058,0.00010096
2.0296e-05,0.0036744,9.2567e-05
2.2097e-05,0.0037693,8.6902e-05
2.2274e-05,0.0037971,8.1213e-05
2.1731e-05,0.0037723,7.6911e-05
2.218e-05,0.0037415,7.1929e-05
2.1339e-05,0.0037196,6.7103e-05
2.3307e-05,0.0037268,6.2094e-05
2.2012e-05,0.0037549,5.8242e-05
2.0916e-05,0.0038047,5.3825e-05
2.2257e-05,0.0038273,4.9596e-05
2.1026e-05,0.0038101,4.7449e-05
2.0539e-05,0.0037385,4.4574e-05
2.0227e-05,0.0036123,4.2875e-05
1.9501e-05,0.0034458,4.0242e-05
1.853e-05,0.0032783,3.8193e-05
1.8637e-05,0.0031227,3.7286e-05
1.7335e-05,0.0030016,3.5351e-05
1.6364e-05,0.0028914,3.376e-05
1.5508e-05,0.0028127,3.2144e-05
1.5647e-05,0.002743,3.0423e-05
1.4308e-05,0.0026697,2.9366e-05
1.6332e-05,0.0025695,2.7128e-05
1.4483e-05,0.002454,2.6245e-05
1.2706e-05,0.0023248,2.4644e-05
1.2756e-05,0.0021859,2.39e-05
1.2303e-05,0.0020557,2.3041e-05
1.2348e-05,0.0019307,2.1235e-05
1.1301e-05,0.0018329,2.0687e-05
1.1365e-05,0.0017531,2.0322e-05
1.0599e-05,0.0016923,1.933e-05
9.6912e-06,0.0016388,1.8855e-05
1.0257e-05,0.0015862,1.7653e-05
9.0322e-06,0.0015283,1.6749e-05
8.7932e-06,0.0014632,1.6241e-05
8.4484e-06,0.0013912,1.4829e-05
6.9793e-06,0.0013126,1.3989e-05
7.11e-06,0.0012374,1.2853e-05
7.4192e-06,0.0011677,1.2508e-05
6.6224e-06,0.001103,1.1847e-05
6.2099e-06,0.0010465,1.1544e-05
7.4725e-06,0.0010042,1.0607e-05
6.6126e-06,0.00096516,1.0166e-05
5.979e-06,0.00093208,9.9606e-06
4.8876e-06,0.00089881,9.4421e-06
4.6943e-06,0.00086047,8.4722e-06
4.6996e-06,0.00082034,8.4633e-06
4.3093e-06,0.00077141,7.368e-06
3.3858e-06,0.00072457,7.271e-06
4.349e-06,0.00067399,6.8575e-06
4.3555e-06,0.00062504,6.3414e-06
3.1186e-06,0.0005843,6.5337e-06
3.0686e-06,0.00054443,5.7645e-06
3.7669e-06,0.00051419,5.0395e-06
3.4832e-06,0.00048406,5.252e-06
3.1919e-06,0.0004615,5.1708e-06
2.5434e-06,0.00043725,4.1828e-06
3.2187e-06,0.0004154,4.8658e-06
3.3485e-06,0.00039539,4.144e-06
4.0509e-06,0.00037023,4.0271e-06
4.6816e-06,0.00034345,3.7079e-06
5.8189e-06,0.00031789,3.7128e-06
7.7647e-06,0.00029129,3.5852e-06
1.0318e-05,0.00026535,2.9597e-06
1.4058e-05,0.00024385,3.1896e-06
1.9841e-05,0.00022399,2.8131e-06
2.8682e-05,0.00020685,2.9708e-06
3.8324e-05,0.00019158,2.5949e-06
5.281e-05,0.00017992,2.8886e-06
6.8555e-05,0.00016741,2.7633e-06
8.6808e-05,0.00015641,3.0764e-06
0.00010782,0.00014724,3.0384e-06
0.00013603,0.0001361,3.0995e-06
0.00016764,0.00012639,3.3097e-06
0.00020404,0.00011745,3.5636e-06
0.00025193,0.00010727,3.8387e-06
0.0003114,9.6997e-05,4.5225e-06
0.00038508,8.8015e-05,4.7595e-06
0.00047363,8.0259e-05,5.4042e-06
0.00057115,7.3575e-05,6.3329e-06
0.00068025,6.6989e-05,7.6704e-06
0.00080019,6.2802e-05,8.4341e-06
0.00093022,5.659e-05,9.402e-06
0.0010592,5.4297e-05,9.9534e-06
0.0011935,5.1767e-05,1.1541e-05
0.001323,4.8688e-05,1.2917e-05
0.0014382,4.5832e-05,1.414e-05
0.0015567,4.3386e-05,1.4686e-05
0.0016892,4.183e-05,1.6632e-05
0.0018448,3.9503e-05,1.8166e-05
0.0020184,3.7453e-05,1.9696e-05
0.002206,3.6821e-05,2.0747e-05
0.0024061,3.5197e-05,2.2519e-05
0.0026216,3.4665e-05,2.4234e-05
0.0028385,3.4466e-05,2.5793e-05
0.0030434,3.4469e-05,2.7164e-05
0.003217,3.3647e-05,2.8217e-05
0.0033607,3.3346e-05,2.9642e-05
0.0034605,3.3544e-05,3.0837e-05
0.0035291,3.4109e-05,3.1656e-05
0.0035638,3.3423e-05,3.1795e-05
0.0035744,3.3724e-05,3.2839e-05
0.0035563,3.2907e-05,3.2811e-05
0.0035456,3.3104e-05,3.2876e-05
0.0035432,3.398e-05,3.3512e-05
0.00356,3.2772e-05,3.3575e-05
0.0036023,3.2388e-05,3.3852e-05
0.0036419,3.1876e-05,3.3159e-05
0.0036682,3.2035e-05,3.3077e-05
0.0036697,3.1478e-05,3.3258e-05
0.0036395,3.0711e-05,3.3136e-05
0.0035851,2.9914e-05,3.2325e-05
0.0035048,2.9324e-05,3.1359e-05
0.0034099,2.8597e-05,3.0405e-05
0.0032866,2.7915e-05,2.907e-05
0.0031346,2.6781e-05,2.8247e-05
0.0029616,2.5925e-05,2.6894e-05
0.0028074,2.4063e-05,2.6452e-05
0.0026437,2.3114e-05,2.4486e-05
0.0025216,2.2112e-05,2.3755e-05
0.0024166,2.0753e-05,2.2648e-05
0.0023195,2.0339e-05,2.1627e-05
0.0022319,1.9989e-05,2.0946e-05
0.0021426,1.8584e-05,2.0064e-05
0.0020508,1.7481e-05,1.9115e-05
0.0019623,1.6831e-05,1.8375e-05
0.0018792,1.593e-05,1.7599e-05
0.0017904,1.5496e-05,1.6291e-05
0.0017069,1.443e-05,1.5719e-05
0.0016064,1.4295e-05,1.4816e-05
0.0015147,1.2804e-05,1.4379e-05
0.0014152,1.2435e-05,1.343e-05
0.0013213,1.1824e-05,1.2864e-05
0.0012445,1.0952e-05,1.2066e-05
0.0011686,1.0232e-05,1.1681e-05
0.0011015,9.8445e-06,1.0578e-05
0.0010447,9.2339e-06,1.1034e-05
0.00099124,9.6756e-06,9.7266e-06
0.00094868,9.3305e-06,9.4367e-06
0.00090937,8.4739e-06,8.9178e-06
0.00087545,7.7166e-06,8.9872e-06
0.00084091,7.7135e-06,8.4939e-06
0.00080779,7.8391e-06,8.1376e-06
0.00077289,6.7878e-06,7.5571e-06
0.00074637,6.7074e-06,7.801e-06
0.00071396,6.6278e-06,7.3662e-06
0.00068054,6.2171e-06,6.911e-06
0.00065475,6.3826e-06,6.5556e-06
0.00062255,6.4596e-06,5.8818e-06
0.00059733,4.9643e-06,6.5722e-06
0.00056948,5.2058e-06,5.7714e-06
0.00054186,5.2944e-06,6.0748e-06
0.00052033,5.5359e-06,5.826e-06
0.00050226,5.9205e-06,5.7773e-06
0.00048813,4.4525e-06,5.35e-06
0.00047456,4.6961e-06,5.6297e-06
0.00046146,4.4839e-06,5.2535e-06
0.00045002,4.4185e-06,5.0815e-06
0.00043898,4.4554e-06,4.776e-06
0.00042987,4.1309e-06,4.5467e-06
0.00041528,4.4298e-06,4.6996e-06
0.00040446,3.6018e-06,4.2569e-06
0.00039312,3.8871e-06,4.5297e-06
0.00037839,3.4179e-06,4.2628e-06
0.00036809,3.7016e-06,3.8766e-06
0.00035266,3.5244e-06,3.6769e-06
0.00033891,2.888e-06,3.4508e-06
0.00032257,3.221e-06,4.0273e-06
0.00030952,3.2716e-06,3.7338e-06
0.00029327,2.7218e-06,4.2288e-06
0.00028265,2.7977e-06,3.39e-06
0.00027399,2.5647e-06,3.0029e-06
0.00026408,2.5766e-06,2.9674e-06
0.00025722,2.778e-06,3.7741e-06
0.00024711,2.7548e-06,3.1481e-06
0.00024073,2.9812e-06,2.7998e-06
0.00023356,3.1154e-06,2.6917e-06
0.00022697,3.0956e-06,2.7486e-06
0.00021675,1.9841e-06,2.8718e-06
0.00020987,1.6644e-06,2.7148e-06
0.00020379,1.5981e-06,2.7911e-06
0.00019416,1.7637e-06,2.2305e-06
0.00018667,1.6234e-06,2.3055e-06
0.00017875,2.2322e-06,2.043e-06
0.00017001,2.3391e-06,2.2566e-06
0.00016098,2.1442e-06,2.7663e-06
0.00015369,2.3388e-06,2.2418e-06
0.00014571,1.7208e-06,1.9402e-06
0.0001375,1.9144e-06,1.965e-06
0.00012963,1.1524e-06,1.6732e-06
0.00012518,6.3775e-07,1.5423e-06
0.00011695,1.7243e-06,2.0376e-06
0.00011391,3.6627e-07,2.8302e-06
0.00010786,1.4342e-06,1.7031e-06
0.00010556,1.9995e-06,1.5082e-06
0.00010231,1.0751e-06,2.4043e-06
9.6234e-05,1.4227e-06,2.2138e-06
9.1959e-05,2.084e-06,2.2477e-06
9.04e-05,1.1695e-06,1.4505e-06
8.8275e-05,6.8687e-07,1.2283e-06
8.2664e-05,1.3301e-06,2.3914e-06
8.0608e-05,7.9621e-07,1.8492e-06
7.5931e-05,6.0336e-07,1.0616e-06
7.3561e-05,4.3653e-07,1.5642e-06
7.1973e-05,1.6231e-06,2.1149e-06
6.9083e-05,2.2586e-06,2.3352e-06
6.4575e-05,5.1662e-07,1.1185e-06
6.0147e-05,6.0674e-07,1.5073e-06
5.7338e-05,1.8876e-06,1.9931e-06
5.4576e-05,3.8386e-07,1.4319e-06
5.2305e-05,9.2867e-07,9.7544e-07
4.9047e-05,1.7343e-06,9.8501e-07
4.6673e-05,6.6041e-07,1.9171e-06
4.5863e-05,1.058e-06,2.1766e-06
4.3374e-05,7.1044e-07,1.0119e-06
4.2584e-05,6.8511e-07,1.7987e-06
4.3585e-05,5.5943e-07,2.3248e-06
3.9175e-05,0,3.1062e-06
3.7375e-05,2.4745e-07,1.1014e-06
3.8974e-05,1.259e-06,9.5057e-07
3.9218e-05,1.0779e-06,1.5265e-06
3.5722e-05,5.9568e-07,1.654e-06
3.4814e-05,1.6266e-06,9.9466e-07
3.2392e-05,1.9869e-07,1.2146e-06
3.0647e-05,1.3217e-06,1.117e-06
3.0307e-05,3.1913e-07,1.0924e-06
3.0639e-05,1.1292e-06,1.4025e-06
2.6937e-05,5.5942e-07,2.9221e-06
2.856e-05,0,6.4247e-07
3.0278e-05,0,1.8688e-06
2.4133e-05,5.3212e-07,1.5943e-06
2.3681e-05,0,1.7389e-06
2.3501e-05,4.0643e-07,2.396e-06
2.1791e-05,1.3853e-06,1.6933e-06
1.822e-05,1.6628e-08,2.6758e-06
1.7084e-05,0,1.4682e-06
2.0749e-05,0,1.5759e-06
2.1509e-05,3.6495e-06,2.4334e-06
1.7607e-05,1.1662e-07,2.2005e-06
1.8626e-05,2.8011e-07,1.7056e-06
1.9045e-05,9.4748e-07,2.0071e-06
1.6427e-05,0,2.0603e-06
1.6257e-05,5.0606e-07,1.2817e-06
1.6183e-05,1.7048e-07,4.0409e-07
1.4112e-05,1.2625e-06,2.2061e-06
1.3804e-05,4.7872e-06,2.2943e-06
1.4842e-05,1.5687e-06,1.3262e-06
1.4886e-05,1.3791e-07,3.3729e-06
1.5311e-05,1.8269e-06,2.3508e-06
1.2939e-05,0,3.2225e-06
1.3162e-05,0,7.2508e-07
1.0646e-05,0,1.9173e-06
1.0944e-05,1.677e-06,2.297e-06
9.6759e-06,1.3756e-06,1.3469e-07
1.1413e-05,1.4828e-06,3.1074e-06
9.5532e-06,0,2.8717e-06
1.1127e-05,1.7738e-06,4.6102e-07
1.0664e-05,0,0
1.3357e-05,0,4.0495e-06
6.0599e-06,1.9059e-07,3.3611e-06
1.3022e-05,0,2.7056e-06
4.3198e-06,0,2.9304e-06
4.2362e-06,1.2734e-07,2.2016e-06
8.2961e-06,4.9291e-06,2.4629e-06
1.0259e-05,3.0136e-06,5.4773e-06
4.8191e-06,0,4.7452e-06
4.3137e-06,0,1.9186e-06
