0,0,2.0743e-06
0,0,4.4525e-06
0,0,3.172e-06
0,0,3.2575e-06
0,9.9868e-07,2.9819e-06
0,0,1.6734e-06
0,0,2.2132e-06
0,0,5.0503e-06
2.9219e-06,1.0329e-06,1.5063e-06
0,0,2.9528e-07
2.4209e-06,0,7.7643e-07
0,0,1.5101e-06
0,0,2.4593e-06
0,0,2.6204e-06
0,2.1758e-06,3.1482e-06
2.8989e-06,0,3.2245e-06
5.4965e-07,0,1.8844e-06
5.8053e-07,1.361e-06,2.2004e-06
0,0,4.5581e-06
1.2945e-06,1.3137e-06,4.8684e-06
8.2352e-08,0,7.4194e-06
0,0,1.1942e-05
2.0208e-06,6.6059e-07,1.6824e-05
9.2296e-06,9.7686e-07,3.3997e-05
5.3407e-06,1.82e-06,5.9793e-05
6.4338e-06,3.0396e-06,6.6092e-05
5.8799e-06,0,5.6095e-05
1.7461e-06,0,3.2127e-05
2.1647e-06,0,2.1191e-05
6.056e-07,0,2.5139e-05
0,9.8137e-07,2.7355e-05
2.0418e-06,3.3343e-06,3.1918e-05
1.0973e-06,0,3.928e-05
5.421e-06,7.9117e-07,5.116e-05
1.8078e-06,1.681e-06,6.6468e-05
4.7752e-06,1.1734e-07,8.0509e-05
4.8312e-06,5.6906e-06,9.6802e-05
5.7883e-06,1.5049e-06,0.00012459
3.4793e-06,4.9362e-06,0.00015097
9.5532e-06,1.6213e-06,0.00017826
1.0705e-05,2.3554e-06,0.00021453
9.6746e-06,1.3958e-06,0.00025997
1.4223e-05,7.1175e-06,0.0003092
1.1498e-05,4.6725e-06,0.00036563
9.111e-06,7.2883e-06,0.00042509
1.5323e-05,5.3328e-06,0.00049475
1.5436e-05,7.7809e-06,0.00058101
1.8077e-05,9.3952e-06,0.00066008
1.8623e-05,8.8666e-06,0.00074709
1.9738e-05,1.1459e-05,0.00084211
2.5406e-05,1.1519e-05,0.00097051
2.5062e-05,1.6201e-05,0.0011533
2.7502e-05,1.4281e-05,0.0013824
3.8791e-05,2.0415e-05,0.0016829
4.9366e-05,2.6437e-05,0.0024119
7.9476e-05,4.1772e-05,0.0039185
9.192e-05,4.92e-05,0.0044019
8.4689e-05,4.8642e-05,0.0041051
6.2626e-05,3.5532e-05,0.0029716
4.3939e-05,2.4348e-05,0.0020953
4.154e-05,2.2335e-05,0.0020562
4.5074e-05,2.6331e-05,0.0021417
4.3293e-05,2.4759e-05,0.00223
4.2082e-05,2.7826e-05,0.0023029
4.2865e-05,2.3991e-05,0.0023658
4.3203e-05,2.6673e-05,0.0024251
4.1522e-05,2.6897e-05,0.0024594
4.1547e-05,2.9093e-05,0.0024828
4.0895e-05,2.6527e-05,0.0024927
3.9072e-05,2.636e-05,0.0025009
4.0424e-05,2.7144e-05,0.0024938
3.5033e-05,2.5021e-05,0.0024764
3.8455e-05,2.6578e-05,0.0024404
3.4645e-05,2.5443e-05,0.0023999
3.4269e-05,2.3587e-05,0.0023472
3.1263e-05,2.3624e-05,0.0022897
2.9178e-05,2.3297e-05,0.0022162
2.9004e-05,2.1237e-05,0.0021475
2.6367e-05,2.1299e-05,0.0020775
2.4851e-05,2.016e-05,0.0020085
2.6681e-05,1.8575e-05,0.0019093
2.5784e-05,1.9856e-05,0.0018285
2.4139e-05,1.7983e-05,0.001746
2.3055e-05,1.7321e-05,0.0016635
2.0921e-05,1.7613e-05,0.0015716
2.2209e-05,1.8635e-05,0.0014892
2.3967e-05,1.9323e-05,0.0014053
1.8913e-05,2.0971e-05,0.0013208
1.8458e-05,2.2036e-05,0.0012368
1.9384e-05,2.5535e-05,0.001156
1.8855e-05,3.2441e-05,0.0010792
1.7692e-05,3.6056e-05,0.0010084
1.5038e-05,4.5442e-05,0.00094051
1.4904e-05,6.0735e-05,0.00086868
1.6017e-05,7.6097e-05,0.00080616
1.5826e-05,9.3873e-05,0.00074771
1.6249e-05,0.00011352,0.00069194
1.3455e-05,0.0001385,0.00063437
1.315e-05,0.00015999,0.00058544
1.4915e-05,0.0001867,0.00053958
1.3991e-05,0.00020932,0.0004943
1.2205e-05,0.00023402,0.00045578
1.3167e-05,0.00025879,0.00041631
1.2997e-05,0.00027546,0.00038524
1.4724e-05,0.00029489,0.00035772
1.3266e-05,0.00031482,0.00033204
1.2729e-05,0.00033206,0.00030899
1.2664e-05,0.00035382,0.00029144
1.1103e-05,0.00037232,0.00027532
1.3297e-05,0.00039652,0.00026547
1.3956e-05,0.00043027,0.00025964
1.2205e-05,0.00047047,0.00025706
1.3991e-05,0.00050726,0.00025295
1.3594e-05,0.00054069,0.00024945
1.1807e-05,0.00058225,0.00024382
1.3059e-05,0.00063994,0.00024645
1.3965e-05,0.00071285,0.00025219
1.33e-05,0.00079608,0.00026118
1.7231e-05,0.00089755,0.00027205
1.8333e-05,0.0010205,0.00028593
2.0346e-05,0.0011581,0.0003002
2.1822e-05,0.0013199,0.00031536
2.3364e-05,0.0014898,0.00033082
2.6135e-05,0.0016868,0.00034791
2.748e-05,0.0018999,0.0003643
3.0782e-05,0.0021381,0.00038071
3.6382e-05,0.0023915,0.00039509
3.8124e-05,0.0026617,0.00040431
4.0004e-05,0.0029282,0.00041332
4.375e-05,0.0032115,0.00041407
4.6832e-05,0.0034671,0.00041093
4.7047e-05,0.0036969,0.00040118
5.0525e-05,0.0038889,0.00038701
5.1657e-05,0.004034,0.00036685
5.0999e-05,0.0041384,0.00034346
5.1848e-05,0.0041878,0.00031672
5.265e-05,0.0041829,0.00028634
5.436e-05,0.0041409,0.00025804
4.9312e-05,0.0040761,0.00023129
4.8649e-05,0.0039657,0.00020445
4.7572e-05,0.0038524,0.00018094
4.6176e-05,0.0037201,0.00016031
4.4591e-05,0.0035811,0.00014149
4.18e-05,0.0034344,0.00012632
4.0677e-05,0.0032908,0.00011298
3.8373e-05,0.003139,0.00010159
3.6669e-05,0.0030136,9.0928e-05
3.3637e-05,0.0028746,8.2492e-05
3.3134e-05,0.0027483,7.5115e-05
3.1235e-05,0.0026251,6.8103e-05
2.8205e-05,0.0024977,6.2326e-05
2.8499e-05,0.0023906,5.6958e-05
2.4637e-05,0.002269,5.2796e-05
2.4873e-05,0.0021589,4.89e-05
2.1687e-05,0.0020358,4.5088e-05
2.2933e-05,0.0019006,4.1234e-05
2.1175e-05,0.0017776,3.7967e-05
1.8894e-05,0.0016714,3.459e-05
1.6589e-05,0.0015697,3.2378e-05
1.618e-05,0.0014655,2.9717e-05
1.322e-05,0.0013531,2.6624e-05
1.242e-05,0.0012685,2.4866e-05
1.0897e-05,0.001217,2.3457e-05
1.6555e-05,0.0016982,3.0722e-05
3.4321e-05,0.0036556,6.4888e-05
5.8108e-05,0.0061579,0.0001086
7.1317e-05,0.0071947,0.00012628
6.0921e-05,0.0060532,0.00010728
3.3642e-05,0.0034,6.0152e-05
1.567e-05,0.0013355,2.3576e-05
1.0922e-05,0.00073114,1.2056e-05
6.3127e-06,0.00060937,1.0051e-05
6.2987e-06,0.00054749,8.7511e-06
5.2224e-06,0.00049976,7.9423e-06
5.467e-06,0.00045635,7.1712e-06
4.5094e-06,0.00041363,6.1419e-06
3.1628e-06,0.00036691,5.5515e-06
2.8712e-06,0.00032401,4.9879e-06
3.7328e-06,0.00028772,4.0092e-06
4.4124e-06,0.0002624,3.4501e-06
2.4424e-06,0.00024377,3.2789e-06
2.628e-06,0.00022784,3.1234e-06
1.6569e-06,0.00020861,2.8573e-06
2.3654e-06,0.00019236,2.6029e-06
5.4761e-07,0.00017894,2.2734e-06
1.2824e-06,0.00016576,1.8726e-06
1.5599e-06,0.00015306,2.0905e-06
4.4008e-06,0.00014049,1.6692e-06
1.737e-06,0.0001287,1.6145e-06
2.228e-06,0.00012007,1.6979e-06
2.215e-06,0.00010679,1.6932e-06
1.8109e-06,9.6571e-05,1.5092e-06
1.8538e-06,8.7166e-05,1.4051e-06
2.7881e-06,8.7307e-05,1.5663e-06
7.4056e-06,0.00015276,1.9218e-06
2.3519e-05,0.00035837,4.4243e-06
5.1046e-05,0.00066583,8.1259e-06
8.5953e-05,0.0009449,1.2294e-05
0.00011308,0.0010805,1.4228e-05
0.00011942,0.00096827,1.3285e-05
9.9671e-05,0.00071239,1.0117e-05
7.267e-05,0.00044132,6.5503e-06
4.953e-05,0.00022315,3.7412e-06
4.2562e-05,0.00014204,2.5326e-06
4.8305e-05,0.00012299,1.9054e-06
8.3014e-05,0.00014625,2.7638e-06
0.00013068,0.00019987,4.0648e-06
0.00017188,0.0002465,4.9795e-06
0.0001758,0.0002321,5.0481e-06
0.00015522,0.00018237,4.2114e-06
0.00015855,0.00014409,3.8071e-06
0.00022092,0.00016297,4.3743e-06
0.00031376,0.00020375,5.785e-06
0.00037219,0.00022791,7.0312e-06
0.00036418,0.00020448,6.7865e-06
0.00031593,0.000161,5.5769e-06
0.00028668,0.00012384,4.8694e-06
0.00031843,0.00011883,5.0152e-06
0.00040237,0.00012707,5.7553e-06
0.00046512,0.00013309,6.3182e-06
0.00048137,0.00012691,6.7472e-06
0.00044245,0.00010674,6.0565e-06
0.00038749,8.3607e-05,4.9477e-06
0.00037064,6.8896e-05,5.1035e-06
0.00039748,6.4549e-05,5.3064e-06
0.00047163,6.7936e-05,5.8644e-06
0.00060193,7.5646e-05,7.2367e-06
0.00087799,9.6391e-05,9.7616e-06
0.0016239,0.00015695,1.8465e-05
0.0033471,0.00029123,3.8235e-05
0.0055738,0.0004545,6.3384e-05
0.0072616,0.00057296,8.2409e-05
0.0074348,0.00056155,8.3764e-05
0.0061972,0.00044512,7.0759e-05
0.0044065,0.00029315,5.0387e-05
0.0031551,0.00019059,3.5062e-05
0.0023692,0.00013113,2.6459e-05
0.0018188,9.2727e-05,2.0215e-05
0.0014975,7.0393e-05,1.6534e-05
0.0013981,5.9806e-05,1.5692e-05
0.0014739,5.8554e-05,1.665e-05
0.0016626,6.1542e-05,1.8479e-05
0.0019312,6.756e-05,2.1582e-05
0.0022199,7.4619e-05,2.4717e-05
0.0024476,7.7269e-05,2.7439e-05
0.0025994,8.0272e-05,2.9237e-05
0.0026665,8.0769e-05,3.104e-05
0.0027576,8.0609e-05,3.2263e-05
0.0029478,8.3606e-05,3.5126e-05
0.0032841,9.1126e-05,3.9467e-05
0.0036536,9.8268e-05,4.4306e-05
0.003843,0.00010122,4.6841e-05
0.0037171,9.6541e-05,4.5674e-05
0.0033346,8.4352e-05,4.15e-05
0.0028843,7.2448e-05,3.677e-05
0.0025011,6.1533e-05,3.2336e-05
0.0022123,5.3404e-05,2.926e-05
0.0020198,4.8004e-05,2.7878e-05
0.0019564,4.5654e-05,2.6909e-05
0.0019886,4.5791e-05,2.7929e-05
0.0020514,4.5974e-05,3.0136e-05
0.002103,4.7064e-05,3.1754e-05
0.0021059,4.6487e-05,3.2326e-05
0.0020685,4.5967e-05,3.3214e-05
0.0021029,4.4365e-05,3.4219e-05
0.0022076,4.6706e-05,3.7284e-05
0.0024168,5.0896e-05,4.2393e-05
0.0027761,5.5708e-05,5.0177e-05
0.0033078,6.5178e-05,6.1811e-05
0.0039542,7.8237e-05,7.6295e-05
0.0045965,9.0205e-05,9.21e-05
0.0050597,9.7728e-05,0.00010407
0.0052765,0.00010256,0.0001114
