img_name,mask_name,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB
color_diff_exp8_illum_white_spec_trans_munsell_blue_lighter.png,../../../images/masks/obj_mask.png,0.6171963,-0.3246673,0.5318276,-0.2820860,0.2455165,-0.8094479,-0.0961567,0.1085188,34.5428738,-11.0542698,-14.0004997,0.0016992,0.0184383,0.0187458,0.0165114,0.0134469,0.0130509,0.0104253,0.2370241,0.2775886,0.3557942,0.5275441,0.6128297,0.7867737,90.1332059,-9.6639621,-8.5708154
color_diff_exp8_illum_white_spec_trans_munsell_blue_lightest.png,../../../images/masks/obj_mask.png,0.2410085,-0.3389756,0.5243470,-0.3996383,0.3465165,-0.5863734,-0.2852630,0.3083311,51.5220108,-20.6719485,-22.3011541,0.0009420,0.0391547,0.0423228,0.0396660,0.0148405,0.0157545,0.0143777,0.6147034,0.7367434,0.9400256,0.7517514,0.9740890,1.4221346,89.9601594,-13.8977222,-11.9189866
color_diff_exp8_illum_white_spec_trans_munsell_green_lighter.png,../../../images/masks/obj_mask.png,0.5320904,-0.3476889,0.5164731,-0.4140269,-0.0340843,-0.8535536,-0.1066772,-0.0020210,29.4429704,-33.7706533,0.2913112,0.0035886,0.0135161,0.0148419,0.0081553,0.0122716,0.0126882,0.0071073,0.1699823,0.2149948,0.1783469,0.4572028,0.5653235,0.4778984,89.7774026,-24.7374945,1.2635944
color_diff_exp8_illum_white_spec_trans_munsell_green_lightest.png,../../../images/masks/obj_mask.png,0.3154178,-0.3592019,0.5034143,-0.5398133,-0.0446268,-0.6630862,-0.3065765,-0.0414906,46.6580410,-60.5948676,4.2051500,0.0026488,0.0301707,0.0352342,0.0167894,0.0148361,0.0167051,0.0078759,0.4489616,0.5797703,0.4311000,0.6557566,0.9194931,0.6250414,89.4728978,-33.0619304,1.6677450
color_diff_exp8_illum_white_spec_trans_munsell_red_lighter.png,../../../images/masks/obj_mask.png,-0.5363841,-0.2329969,0.5886048,0.4287288,-0.1692139,-0.7863160,0.1353889,-0.0469967,36.5842563,21.1756193,6.9549614,0.0017124,0.0235889,0.0159778,0.0096732,0.0164432,0.0118373,0.0072474,0.2977005,0.2403459,0.2188779,0.6625870,0.5405867,0.4999786,91.4286087,18.0535472,6.2482109
color_diff_exp8_illum_white_spec_trans_munsell_red_lightest.png,../../../images/masks/obj_mask.png,-0.2558714,-0.2171110,0.5787862,0.4389327,-0.1729751,-0.5073723,0.4251121,-0.1857754,55.6273600,35.2397796,16.5538936,0.0003733,0.0557371,0.0344943,0.0182424,0.0203154,0.0131654,0.0073013,0.8223372,0.6382790,0.5201608,1.0761486,0.7731388,0.6326788,91.2068241,18.5448063,6.4200301
color_diff_exp8_illum_white_spec_trans_munsell_yellow_lighter.png,../../../images/masks/obj_mask.png,-0.5240359,-0.2747191,0.5665403,0.1438224,-0.5575072,-0.7725658,0.0303263,-0.1126545,37.9110919,-3.7048640,18.0717132,0.0007362,0.0234016,0.0190451,0.0069384,0.0155501,0.0127810,0.0055374,0.3041837,0.2906696,0.1648304,0.6300266,0.6015986,0.3736799,90.9289210,-5.4361674,22.7858771
color_diff_exp8_illum_white_spec_trans_munsell_yellow_lightest.png,../../../images/masks/obj_mask.png,-0.2746127,-0.2712775,0.5655783,0.1250593,-0.5106306,-0.5198072,0.0781304,-0.3152026,55.2006408,-7.1410795,33.1849162,0.0000698,0.0494141,0.0397656,0.0105594,0.0166097,0.0134319,0.0047788,0.7831895,0.7486785,0.3489280,0.9212548,0.8623943,0.4057677,90.9070269,-5.3407655,20.6264654
