img_name,mask_name,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green.png,../masks/obj_mask.png,0.2382139,-0.3475993,0.5207956,0.0778820,-0.4864815,-0.9321318,-0.0575895,-0.0444782,15.8444120,-30.8237034,11.3851482,0.0232730,0.0062325,0.0068822,0.0013424,0.0124565,0.0131122,0.0028739,0.4788063,0.5870399,0.2991895,0.8018044,0.9810754,0.5274805,89.8778072,-4.6546967,18.8288875
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green_brighter.png,../masks/obj_mask.png,0.1381133,-0.3498810,0.5535884,-0.0396675,-0.5377408,-0.8851892,-0.1019072,-0.0820560,23.6169958,-44.9818321,17.7868606,0.0177429,0.0104711,0.0117207,0.0019728,0.0147003,0.0158107,0.0030783,0.5631728,0.6920757,0.3135721,0.7720602,0.9650721,0.4535575,90.6334143,-12.0445643,20.7234173
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red.png,../masks/obj_mask.png,-0.0479422,-0.2735167,0.5062531,-0.3772530,-0.0733279,-0.9652807,-0.0070242,0.0258470,9.6536827,4.3605562,-8.8558222,0.1682502,0.0035727,0.0031510,0.0028089,0.0091551,0.0091888,0.0051710,0.1842896,0.3699200,0.3948608,0.4121050,0.9091652,0.6570671,89.5392426,-23.0364224,2.6090802
mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red_brighter.png,../masks/obj_mask.png,-0.1159631,-0.2939583,0.5382229,-0.1173074,-0.1132543,-0.9432228,-0.0241835,0.0515120,14.3062606,2.2350692,-13.6850757,0.1386464,0.0056828,0.0054188,0.0049891,0.0111439,0.0116872,0.0068257,0.2167356,0.4416360,0.4472882,0.4438906,0.9429454,0.6517532,90.2807019,-8.4966350,4.0038168
mitsuba_comp_rmc_rsd_illum_4_rg_1_by_2_ld_1_bkgd_voronoi_diff_dist_brighter.png,../masks/obj_mask.png,0.1205380,-0.3396203,0.5272610,-0.6024155,-0.4159095,-0.9840818,-0.0113457,0.0140434,4.9331860,-2.6207956,-7.2224888,0.0660647,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.1074777,0.1327051,0.0761134,0.3511649,0.4032399,0.1607544,90.0276356,-44.1682395,15.7754287
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist.png,../masks/obj_mask.png,0.0773792,-0.2464607,0.5958002,0.3631274,-1.4320772,-0.9890840,0.0031491,-0.0034396,2.6377156,1.6165630,0.1857008,0.5898746,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.0021810,0.6275539,0.5530231,0.2143659,2.9444990,2.6845611,0.8576526,91.5905578,-6.2002501,73.7936710
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist_brighter.png,../masks/obj_mask.png,-0.0906900,-0.2387113,0.5984149,0.4858551,-1.6132865,-0.9327605,0.0293416,0.0063206,16.3119315,12.4001914,-5.3710589,0.3288655,0.0074399,0.0051836,0.0035597,0.0132973,0.0096348,0.0037251,0.4625208,0.3918262,0.1951002,0.7428248,0.6288609,0.2345663,91.6492892,-2.8819484,93.8236074
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow.png,../masks/obj_mask.png,-0.1459882,-0.2759297,0.5325406,-0.2987375,-0.1405934,-0.9839045,-0.0023393,-0.0043429,4.9584602,-1.8341680,2.0688623,0.4551261,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.1495239,0.1762056,0.2331009,0.4835156,0.5633785,0.9084948,90.1496705,-19.4382184,5.0104417
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow_brighter.png,../masks/obj_mask.png,-0.1840586,-0.2735951,0.5361495,-0.3286325,-0.1304698,-0.9755361,-0.0028950,-0.0087541,7.4715946,-2.5790143,3.7625134,0.2868359,0.0025032,0.0021379,0.0008085,0.0074008,0.0066482,0.0032337,0.1466935,0.1739361,0.2232015,0.3868853,0.4510744,0.7200398,90.2329289,-20.9651363,4.6326208
