sub_id,trial,img,illum,body,highlow,mean_l,mean_a,mean_b,max_l,max_a,max_b,mean_ratio_l,mean_ratio_m,mean_ratio_s,std_ratio_l,std_ratio_m,std_ratio_s,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB
01,4,6,white,red,0,63.7188442,20.6874372,18.2401476,74.0934883,23.1146843,21.2625058,0.8030081,0.6924157,0.5203463,0.8034237,0.6933168,0.5206450,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,0.82234,0.63828,0.52016,1.0761,0.77314,0.63268,91.2068,18.5448,6.42
01,1,7,white,yellow,1,54.3626153,-7.4970815,17.6671088,63.5304731,-8.7502428,20.5324212,0.5190455,0.5317954,0.3400604,0.5198447,0.5332100,0.3405950,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
01,2,7,white,yellow,1,42.9538847,-1.8725273,13.4621186,50.6329379,-2.3426013,15.6942137,0.3087323,0.3075510,0.2098366,0.3091291,0.3082470,0.2100916,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
01,3,7,white,yellow,1,54.2888689,-4.0085426,19.1514900,63.4468579,-4.7913688,22.1989097,0.5221613,0.5209706,0.3243113,0.5229280,0.5223510,0.3248661,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
01,4,7,white,yellow,1,43.5565081,-2.5816741,14.5326110,51.3145830,-3.1463966,16.9050837,0.3179272,0.3172428,0.2094347,0.3183476,0.3179964,0.2097150,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
01,5,7,white,yellow,1,59.1522852,-5.4981340,19.3497894,68.9432904,-6.5011233,22.4673112,0.6360764,0.6413067,0.4090200,0.6369713,0.6429307,0.4096634,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,0.30418,0.29067,0.16483,0.63003,0.6016,0.37368,90.9289,-5.4362,22.7859
01,1,8,white,yellow,0,77.7934068,-7.6463983,27.0752416,90.0146373,-8.9879359,31.3280275,1.2366241,1.2430325,0.7441983,1.2385121,1.2464733,0.7455632,-0.27461,-0.27128,0.56558,0.12506,-0.51063,-0.51981,0.07813,-0.3152,55.2006,-7.1411,33.1849,6.98e-05,0.049414,0.039766,0.010559,0.01661,0.013432,0.0047788,0.78319,0.74868,0.34893,0.92125,0.86239,0.40577,90.907,-5.3408,20.6265
01,2,8,white,yellow,0,74.4121877,-4.4023973,22.2170298,86.1895647,-5.3236698,25.8383606,1.1114045,1.1112566,0.7300713,1.1128791,1.1139296,0.7310245,-0.27461,-0.27128,0.56558,0.12506,-0.51063,-0.51981,0.07813,-0.3152,55.2006,-7.1411,33.1849,6.98e-05,0.049414,0.039766,0.010559,0.01661,0.013432,0.0047788,0.78319,0.74868,0.34893,0.92125,0.86239,0.40577,90.907,-5.3408,20.6265
01,3,8,white,yellow,0,68.4612111,-5.9772856,23.8916584,79.4657562,-7.0665956,27.6608663,0.9043646,0.9058334,0.5502906,0.9057314,0.9082995,0.5512842,-0.27461,-0.27128,0.56558,0.12506,-0.51063,-0.51981,0.07813,-0.3152,55.2006,-7.1411,33.1849,6.98e-05,0.049414,0.039766,0.010559,0.01661,0.013432,0.0047788,0.78319,0.74868,0.34893,0.92125,0.86239,0.40577,90.907,-5.3408,20.6265
01,4,8,white,yellow,0,71.3056095,-0.8627343,25.0672145,82.6796684,-1.2895683,29.0100780,1.0091737,0.9823827,0.6027988,1.0105600,0.9849563,0.6038387,-0.27461,-0.27128,0.56558,0.12506,-0.51063,-0.51981,0.07813,-0.3152,55.2006,-7.1411,33.1849,6.98e-05,0.049414,0.039766,0.010559,0.01661,0.013432,0.0047788,0.78319,0.74868,0.34893,0.92125,0.86239,0.40577,90.907,-5.3408,20.6265
01,5,8,white,yellow,0,72.4890140,-7.3114190,24.4498124,84.0184198,-8.5949426,28.3273872,1.0376786,1.0463166,0.6416390,1.0392482,1.0491590,0.6427950,-0.27461,-0.27128,0.56558,0.12506,-0.51063,-0.51981,0.07813,-0.3152,55.2006,-7.1411,33.1849,6.98e-05,0.049414,0.039766,0.010559,0.01661,0.013432,0.0047788,0.78319,0.74868,0.34893,0.92125,0.86239,0.40577,90.907,-5.3408,20.6265
03,1,1,white,blue,1,37.0342661,-21.8571968,-6.3285445,43.9366094,-25.0925635,-6.6032933,0.2069055,0.2637748,0.2882041,0.2069888,0.2638059,0.2880597,0.6172,-0.32467,0.53183,-0.28209,0.24552,-0.80945,-0.096157,0.10852,34.5429,-11.0543,-14.0005,0.0016992,0.018438,0.018746,0.016511,0.013447,0.013051,0.010425,0.23702,0.27759,0.35579,0.52754,0.61283,0.78677,90.1332,-9.664,-8.5708
03,2,1,white,blue,1,34.7086320,-11.4462991,-5.4876073,41.3046811,-13.2689723,-5.6817723,0.1863371,0.2208710,0.2476037,0.1863286,0.2207797,0.2474098,0.6172,-0.32467,0.53183,-0.28209,0.24552,-0.80945,-0.096157,0.10852,34.5429,-11.0543,-14.0005,0.0016992,0.018438,0.018746,0.016511,0.013447,0.013051,0.010425,0.23702,0.27759,0.35579,0.52754,0.61283,0.78677,90.1332,-9.664,-8.5708
03,3,1,white,blue,1,55.5400886,-32.7540813,-6.4904421,64.8518228,-37.5373311,-6.6077780,0.5055830,0.6491256,0.6743767,0.5058255,0.6493463,0.6741156,0.6172,-0.32467,0.53183,-0.28209,0.24552,-0.80945,-0.096157,0.10852,34.5429,-11.0543,-14.0005,0.0016992,0.018438,0.018746,0.016511,0.013447,0.013051,0.010425,0.23702,0.27759,0.35579,0.52754,0.61283,0.78677,90.1332,-9.664,-8.5708
03,4,1,white,blue,1,39.0789638,-14.5885543,-6.9612017,46.2435833,-16.8669442,-7.2990554,0.2369613,0.2868287,0.3268805,0.2369370,0.2866972,0.3266409,0.6172,-0.32467,0.53183,-0.28209,0.24552,-0.80945,-0.096157,0.10852,34.5429,-11.0543,-14.0005,0.0016992,0.018438,0.018746,0.016511,0.013447,0.013051,0.010425,0.23702,0.27759,0.35579,0.52754,0.61283,0.78677,90.1332,-9.664,-8.5708
03,5,1,white,blue,1,27.7999336,-17.8560892,-5.8544264,33.4991649,-20.5007177,-6.1617681,0.1164933,0.1489519,0.1662238,0.1165206,0.1489178,0.1661596,0.6172,-0.32467,0.53183,-0.28209,0.24552,-0.80945,-0.096157,0.10852,34.5429,-11.0543,-14.0005,0.0016992,0.018438,0.018746,0.016511,0.013447,0.013051,0.010425,0.23702,0.27759,0.35579,0.52754,0.61283,0.78677,90.1332,-9.664,-8.5708
03,6,1,white,blue,1,40.8261890,-14.8017618,-7.0636975,48.2177419,-17.1157744,-7.3991287,0.2604595,0.3145309,0.3577695,0.2604234,0.3143689,0.3575294,0.6172,-0.32467,0.53183,-0.28209,0.24552,-0.80945,-0.096157,0.10852,34.5429,-11.0543,-14.0005,0.0016992,0.018438,0.018746,0.016511,0.013447,0.013051,0.010425,0.23702,0.27759,0.35579,0.52754,0.61283,0.78677,90.1332,-9.664,-8.5708
03,7,1,white,blue,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6172,-0.32467,0.53183,-0.28209,0.24552,-0.80945,-0.096157,0.10852,34.5429,-11.0543,-14.0005,0.0016992,0.018438,0.018746,0.016511,0.013447,0.013051,0.010425,0.23702,0.27759,0.35579,0.52754,0.61283,0.78677,90.1332,-9.664,-8.5708
03,8,1,white,blue,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6172,-0.32467,0.53183,-0.28209,0.24552,-0.80945,-0.096157,0.10852,34.5429,-11.0543,-14.0005,0.0016992,0.018438,0.018746,0.016511,0.013447,0.013051,0.010425,0.23702,0.27759,0.35579,0.52754,0.61283,0.78677,90.1332,-9.664,-8.5708
03,9,1,white,blue,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6172,-0.32467,0.53183,-0.28209,0.24552,-0.80945,-0.096157,0.10852,34.5429,-11.0543,-14.0005,0.0016992,0.018438,0.018746,0.016511,0.013447,0.013051,0.010425,0.23702,0.27759,0.35579,0.52754,0.61283,0.78677,90.1332,-9.664,-8.5708
03,1,2,white,blue,0,62.5346786,-44.7056881,-6.0485902,72.7604211,-51.1203158,-6.0392996,0.6589013,0.8744180,0.8712568,0.6594332,0.8750484,0.8710648,0.24101,-0.33898,0.52435,-0.39964,0.34652,-0.58637,-0.28526,0.30833,51.522,-20.6719,-22.3012,0.000942,0.039155,0.042323,0.039666,0.01484,0.015755,0.014378,0.6147,0.73674,0.94003,0.75175,0.97409,1.4221,89.9602,-13.8977,-11.919
03,2,2,white,blue,0,68.8043942,-44.6699244,-6.2924013,79.8448365,-51.1073586,-6.2557097,0.8348604,1.0916988,1.0920548,0.8354344,1.0923606,1.0917786,0.24101,-0.33898,0.52435,-0.39964,0.34652,-0.58637,-0.28526,0.30833,51.522,-20.6719,-22.3012,0.000942,0.039155,0.042323,0.039666,0.01484,0.015755,0.014378,0.6147,0.73674,0.94003,0.75175,0.97409,1.4221,89.9602,-13.8977,-11.919
03,3,2,white,blue,0,55.7718528,-23.4771522,-7.4129257,65.1099409,-27.0299936,-7.6436373,0.5201769,0.6398665,0.6959114,0.5202183,0.6397786,0.6955192,0.24101,-0.33898,0.52435,-0.39964,0.34652,-0.58637,-0.28526,0.30833,51.522,-20.6719,-22.3012,0.000942,0.039155,0.042323,0.039666,0.01484,0.015755,0.014378,0.6147,0.73674,0.94003,0.75175,0.97409,1.4221,89.9602,-13.8977,-11.919
03,4,2,white,blue,0,58.8159376,-16.6234771,-7.9119518,68.5474820,-19.2781919,-8.1801536,0.5989143,0.7083738,0.7920048,0.5988537,0.7081013,0.7914994,0.24101,-0.33898,0.52435,-0.39964,0.34652,-0.58637,-0.28526,0.30833,51.522,-20.6719,-22.3012,0.000942,0.039155,0.042323,0.039666,0.01484,0.015755,0.014378,0.6147,0.73674,0.94003,0.75175,0.97409,1.4221,89.9602,-13.8977,-11.919
03,5,2,white,blue,0,57.0282329,-13.1435010,-7.9785867,66.5264609,-15.3215137,-8.2712474,0.5606556,0.6528221,0.7410597,0.5605478,0.6524611,0.7405473,0.24101,-0.33898,0.52435,-0.39964,0.34652,-0.58637,-0.28526,0.30833,51.522,-20.6719,-22.3012,0.000942,0.039155,0.042323,0.039666,0.01484,0.015755,0.014378,0.6147,0.73674,0.94003,0.75175,0.97409,1.4221,89.9602,-13.8977,-11.919
03,6,2,white,blue,0,58.6339290,-14.5497482,-7.9909389,68.3412832,-16.9246674,-8.2674922,0.5971071,0.6989562,0.7880880,0.5970166,0.6986097,0.7874810,0.24101,-0.33898,0.52435,-0.39964,0.34652,-0.58637,-0.28526,0.30833,51.522,-20.6719,-22.3012,0.000942,0.039155,0.042323,0.039666,0.01484,0.015755,0.014378,0.6147,0.73674,0.94003,0.75175,0.97409,1.4221,89.9602,-13.8977,-11.919
03,7,2,white,blue,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.24101,-0.33898,0.52435,-0.39964,0.34652,-0.58637,-0.28526,0.30833,51.522,-20.6719,-22.3012,0.000942,0.039155,0.042323,0.039666,0.01484,0.015755,0.014378,0.6147,0.73674,0.94003,0.75175,0.97409,1.4221,89.9602,-13.8977,-11.919
03,8,2,white,blue,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.24101,-0.33898,0.52435,-0.39964,0.34652,-0.58637,-0.28526,0.30833,51.522,-20.6719,-22.3012,0.000942,0.039155,0.042323,0.039666,0.01484,0.015755,0.014378,0.6147,0.73674,0.94003,0.75175,0.97409,1.4221,89.9602,-13.8977,-11.919
03,9,2,white,blue,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.24101,-0.33898,0.52435,-0.39964,0.34652,-0.58637,-0.28526,0.30833,51.522,-20.6719,-22.3012,0.000942,0.039155,0.042323,0.039666,0.01484,0.015755,0.014378,0.6147,0.73674,0.94003,0.75175,0.97409,1.4221,89.9602,-13.8977,-11.919
03,1,3,white,green,1,77.8409369,-44.4062355,7.7648535,90.0679947,-50.7286051,9.6345620,1.1527912,1.4176407,1.1200309,1.1545177,1.4204023,1.1207754,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
03,2,3,white,green,1,32.3015754,-17.0678424,0.5792131,38.5907677,-19.5766738,1.1160047,0.1592690,0.1912063,0.1739067,0.1594065,0.1913991,0.1739211,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
03,3,3,white,green,1,42.7325498,-27.1755006,2.0292933,50.3831250,-31.0777393,2.8489242,0.2821534,0.3500946,0.3000212,0.2824915,0.3506251,0.3001144,0.53209,-0.34769,0.51647,-0.41403,-0.034084,-0.85355,-0.10668,-0.002021,29.443,-33.7707,0.29131,0.0035886,0.013516,0.014842,0.0081553,0.012272,0.012688,0.0071073,0.16998,0.21499,0.17835,0.4572,0.56532,0.4779,89.7774,-24.7375,1.2636
