rmse_fmin,rmse_dzmura,rmse_rigid,rmse_affinemap,rmse_identity,cspace,chroma_or_full,illum,body_color,light_or_dark,mask_name,ref_lev,exclude_darkpxs
20.3615330798233,21.3175201717277,38.9084372221376,20.2267226727705,62.2184305685684,lab,full,blue,green,lighter,obj_wout_high_mask_correct,normal,0
0.0755659137525232,0.0774963431171697,0.408629957265855,0.0755659101087286,0.493000609614334,dkl,chroma,blue,green,lighter,obj_wout_high_mask_correct,normal,0
0.259855904607879,0.11382592644,0.535397697868089,0.106739093982312,0.71775131808063,dkl,full,blue,green,lighter,obj_wout_high_mask_correct,normal,0
0.013999196590668,0.0143429718683067,0.0593919911036406,0.0139991965365823,0.0756296520023363,dkl_from_lms,chroma,blue,green,lighter,obj_wout_high_mask_correct,normal,0
0.02631044668942,0.0242285390819452,0.0975733016134981,0.0237876930150255,0.138545727530253,dkl_from_lms,full,blue,green,lighter,obj_wout_high_mask_correct,normal,0
0.0157479656368062,0.0152572357644059,0.0585733018035236,0.0150009552253397,0.0874946684956877,lms,full,blue,green,lighter,obj_wout_high_mask_correct,normal,0
18.8882075301196,17.4404202915813,32.6902091666545,17.3959078064934,34.5788462409875,lab,chroma,blue,red,lighter,obj_mask_correct,normal,0
23.4859261131974,23.6535796980931,38.4126781864119,22.0644134459426,49.7526389978446,lab,full,blue,red,lighter,obj_mask_correct,normal,0
0.165309027577929,0.167088248109021,0.415858493483236,0.165309026250737,0.434012259338766,dkl,chroma,blue,red,lighter,obj_mask_correct,normal,0
0.228509065149018,0.21619008364416,0.538047325359743,0.20848108926906,0.663227798229588,dkl,full,blue,red,lighter,obj_mask_correct,normal,0
0.0179043211190398,0.0182577982926585,0.0606107530975935,0.0179043211106761,0.0749289504872236,dkl_from_lms,chroma,blue,red,lighter,obj_mask_correct,normal,0
0.035009506598791,0.0350492661099888,0.100839372299971,0.0345275760362916,0.136484951860093,dkl_from_lms,full,blue,red,lighter,obj_mask_correct,normal,0
0.0271622012704078,0.0226924756396854,0.0611967530801202,0.0224113789111957,0.0866853903969738,lms,full,blue,red,lighter,obj_mask_correct,normal,0
18.1796475035059,32.2434463933624,35.0009087371149,18.0071989801939,38.1551672441016,lab,chroma,blue,red,lighter,refl_mask_correct,normal,0
25.2280026643108,23.2249590704798,41.6944216243751,23.006418583015,52.1065090347966,lab,full,blue,red,lighter,refl_mask_correct,normal,0
0.190784209001612,0.1924206623182,0.45778215732054,0.190784208094489,0.469113463471447,dkl,chroma,blue,red,lighter,refl_mask_correct,normal,0
0.358952158955311,0.252124752360594,0.60294366133317,0.245557602593849,0.733703332622022,dkl,full,blue,red,lighter,refl_mask_correct,normal,0
0.0214681447782329,0.0217804524363012,0.0702597138813762,0.0214681447601522,0.0862217716608833,dkl_from_lms,chroma,blue,red,lighter,refl_mask_correct,normal,0
0.0417320937088124,0.0419197251003265,0.116438537404762,0.0414363036953185,0.155100133060436,dkl_from_lms,full,blue,red,lighter,refl_mask_correct,normal,0
0.0277661674701754,0.0272593011826104,0.0701528533626301,0.0269963848525752,0.0977553035390385,lms,full,blue,red,lighter,refl_mask_correct,normal,0
17.3452911220235,17.3895155073732,32.6760774557202,17.3452911219008,34.5285218100583,lab,chroma,blue,red,lighter,obj_wout_high_mask_correct,normal,0
22.9974930881155,26.5955037492488,38.1027278539833,21.6047208241789,49.6586310836295,lab,full,blue,red,lighter,obj_wout_high_mask_correct,normal,0
0.161334157209547,0.163310119949324,0.412807491295202,0.161334156385883,0.431710945504589,dkl,chroma,blue,red,lighter,obj_wout_high_mask_correct,normal,0
0.268607160842575,0.19725183866548,0.529090117234482,0.188726190147471,0.658835318682006,dkl,full,blue,red,lighter,obj_wout_high_mask_correct,normal,0
0.0156373174023357,0.015960017927948,0.0595873288109486,0.0156373173237976,0.0746433608927307,dkl_from_lms,chroma,blue,red,lighter,obj_wout_high_mask_correct,normal,0
0.0286774435769624,0.0280342942400101,0.0978495136925318,0.0275794509841766,0.135547945996195,dkl_from_lms,full,blue,red,lighter,obj_wout_high_mask_correct,normal,0
0.020766641448246,0.0171406595794629,0.0588840758007543,0.0169019000974391,0.0859058418109868,lms,full,blue,red,lighter,obj_wout_high_mask_correct,normal,0
16.4529857069953,18.6042474652787,30.5466080837801,13.9408020684105,33.5114695204184,lab,chroma,blue,yellow,lighter,obj_mask_correct,normal,0
20.5621171216825,24.0570045549791,36.7610054204891,20.0338815860135,47.8927346041882,lab,full,blue,yellow,lighter,obj_mask_correct,normal,0
0.123341585329609,0.123815471254265,0.40053095290803,0.122038412544826,0.43969075619261,dkl,chroma,blue,yellow,lighter,obj_mask_correct,normal,0
0.275246869121207,0.189504823346656,0.52670383175698,0.182901069883018,0.656002597602514,dkl,full,blue,yellow,lighter,obj_mask_correct,normal,0
0.0230965858788198,0.0235609172828991,0.0590440263385245,0.0230965858654994,0.0703355528435289,dkl_from_lms,chroma,blue,yellow,lighter,obj_mask_correct,normal,0
0.0395516972540279,0.0400789315192863,0.0980340223712353,0.0394639643303165,0.1305138844027,dkl_from_lms,full,blue,yellow,lighter,obj_mask_correct,normal,0
0.0269269147003865,0.0242704565810778,0.05959501045555,0.0239615525479301,0.0837561368450575,lms,full,blue,yellow,lighter,obj_mask_correct,normal,0
18.2557136218913,20.6587621553657,33.1509307328536,15.0476061281192,35.6462946676382,lab,chroma,blue,yellow,lighter,refl_mask_correct,normal,0
22.3609614428871,25.7856888915688,40.1692241975349,21.0558486172974,49.1712141201693,lab,full,blue,yellow,lighter,refl_mask_correct,normal,0
0.139354516088737,0.141159125453464,0.439428240819137,0.139354514298472,0.474499080669864,dkl,chroma,blue,yellow,lighter,refl_mask_correct,normal,0
0.320488182956228,0.216807287512023,0.590858892321488,0.211805852889833,0.726728650385119,dkl,full,blue,yellow,lighter,refl_mask_correct,normal,0
0.0264000570873443,0.0267473418778621,0.0693551630356672,0.0264000570685298,0.0815328784438233,dkl_from_lms,chroma,blue,yellow,lighter,refl_mask_correct,normal,0
0.0461785906945338,0.0461843176549649,0.114402286668046,0.0456979990568606,0.149132279074157,dkl_from_lms,full,blue,yellow,lighter,refl_mask_correct,normal,0
0.0290664949720956,0.0283205197838061,0.0688650097014846,0.0280892178962407,0.094860113540128,lms,full,blue,yellow,lighter,refl_mask_correct,normal,0
13.7989589603523,18.5858990481672,30.5117967913845,13.7989501881248,33.4600183397843,lab,chroma,blue,yellow,lighter,obj_wout_high_mask_correct,normal,0
20.0120005765824,23.595857805477,36.4229730842753,19.4988225294497,47.7889603642176,lab,full,blue,yellow,lighter,obj_wout_high_mask_correct,normal,0
0.118586644065565,0.120303093220472,0.398185100393671,0.118586643261048,0.43768283056649,dkl,chroma,blue,yellow,lighter,obj_wout_high_mask_correct,normal,0
0.254035867922483,0.170405626984387,0.518248355954811,0.162944451688649,0.651921292794666,dkl,full,blue,yellow,lighter,obj_wout_high_mask_correct,normal,0
0.0205634445691091,0.0210034644756976,0.0575701906870084,0.0205634445410224,0.0697012076782267,dkl_from_lms,chroma,blue,yellow,lighter,obj_wout_high_mask_correct,normal,0
0.0339514495226179,0.0336864053591871,0.094756375520069,0.033112407642087,0.129321940163022,dkl_from_lms,full,blue,yellow,lighter,obj_wout_high_mask_correct,normal,0
0.0197253263719902,0.0193467135866714,0.0572618330880383,0.0190488374032728,0.0829234305213223,lms,full,blue,yellow,lighter,obj_wout_high_mask_correct,normal,0
13.9579926215375,14.4288443859884,30.3594818186547,13.8480206493307,47.246923618776,lab,chroma,yellow,blue,lighter,obj_mask_correct,normal,0
19.8891742121357,22.316335525888,36.6482634303575,19.5847353003835,59.0273205076996,lab,full,yellow,blue,lighter,obj_mask_correct,normal,0
0.0817837355620276,0.0826898454724908,0.438397888978156,0.081780402307977,0.609211651056708,dkl,chroma,yellow,blue,lighter,obj_mask_correct,normal,0
0.195442768914988,0.155765305035586,0.558206130879478,0.150198029814857,0.793067501524707,dkl,full,yellow,blue,lighter,obj_mask_correct,normal,0
0.0200085528185416,0.0205925384390509,0.0627406387903246,0.0200085527939,0.0862812520677469,dkl_from_lms,chroma,yellow,blue,lighter,obj_mask_correct,normal,0
0.0367674756282484,0.0367403630044839,0.0980586932114101,0.0357130296205745,0.139156028071519,dkl_from_lms,full,yellow,blue,lighter,obj_mask_correct,normal,0
0.0237770569854919,0.0229854979894144,0.0552604977490983,0.0224181719270812,0.0792536434373511,lms,full,yellow,blue,lighter,obj_mask_correct,normal,0
15.4954745583278,15.9917623371649,32.184770540357,15.085057053029,45.0679548534949,lab,chroma,yellow,blue,lighter,refl_mask_correct,normal,0
22.0210850231849,24.9010991265887,39.4104618469509,20.8600720631038,56.7304195122773,lab,full,yellow,blue,lighter,refl_mask_correct,normal,0
0.0982824414403687,0.0993221701485342,0.47572217601027,0.0980620934461549,0.649056210964755,dkl,chroma,yellow,blue,lighter,refl_mask_correct,normal,0
0.186534170528537,0.18535887092121,0.617870328790213,0.180964767874286,0.858784066159806,dkl,full,yellow,blue,lighter,refl_mask_correct,normal,0
0.0242183660296829,0.0247224026455682,0.0722971474608964,0.0242183659677354,0.0970802392334595,dkl_from_lms,chroma,yellow,blue,lighter,refl_mask_correct,normal,0
0.0437744598181215,0.0440735129576942,0.112835389958609,0.0431816250146777,0.155748728750303,dkl_from_lms,full,yellow,blue,lighter,refl_mask_correct,normal,0
0.0279108421778333,0.0275959048066278,0.0635237235971727,0.0270950222178459,0.0884437640545465,lms,full,yellow,blue,lighter,refl_mask_correct,normal,0
13.7586911975653,14.2322440591895,30.2909195611947,13.6476014711834,47.24585327373,lab,chroma,yellow,blue,lighter,obj_wout_high_mask_correct,normal,0
19.2330579847458,19.5600652609298,36.2555115336258,18.9787914102724,58.9753775504732,lab,full,yellow,blue,lighter,obj_wout_high_mask_correct,normal,0
0.0763443982809417,0.0773644603684503,0.437102003138385,0.0763443899375244,0.609996213060339,dkl,chroma,yellow,blue,lighter,obj_wout_high_mask_correct,normal,0
0.181620472236272,0.131448009529322,0.548629305338689,0.125072466671075,0.791464226911432,dkl,full,yellow,blue,lighter,obj_wout_high_mask_correct,normal,0
0.0165649260127355,0.0171339498815441,0.061123894549222,0.0165649260067382,0.0859178578777529,dkl_from_lms,chroma,yellow,blue,lighter,obj_wout_high_mask_correct,normal,0
0.0325276177297577,0.0292028670798846,0.0944921940713721,0.0282206106980044,0.138094295842539,dkl_from_lms,full,yellow,blue,lighter,obj_wout_high_mask_correct,normal,0
0.021349828364997,0.0176324549304595,0.052648616693283,0.0170842348910297,0.0783181982207846,lms,full,yellow,blue,lighter,obj_wout_high_mask_correct,normal,0
15.2003983239199,15.7885363480559,31.7881740640531,15.0075439844607,54.9652587960278,lab,chroma,yellow,green,lighter,obj_mask_correct,normal,0
19.895814654948,23.7724645678383,37.6337902597145,19.7771007122116,67.0299555578096,lab,full,yellow,green,lighter,obj_mask_correct,normal,0
0.0788642530757178,0.0803422933220072,0.441773062957397,0.0786707713902874,0.628248959037512,dkl,chroma,yellow,green,lighter,obj_mask_correct,normal,0
0.156218085693623,0.140012967049629,0.564479387691845,0.135249556789176,0.821782517298302,dkl,full,yellow,green,lighter,obj_mask_correct,normal,0
0.0201573431124055,0.0205614295874906,0.0641677127060302,0.0201573431028474,0.0884937379108484,dkl_from_lms,chroma,yellow,green,lighter,obj_mask_correct,normal,0
0.0335128258110963,0.0340610905249422,0.0999269128898326,0.0333474005627623,0.144249359510011,dkl_from_lms,full,yellow,green,lighter,obj_mask_correct,normal,0
0.0224242597573676,0.0204927951002846,0.0561051504437084,0.0201059729712327,0.0827741863625611,lms,full,yellow,green,lighter,obj_mask_correct,normal,0
16.6079727222014,17.0391404700642,33.5897095600038,16.5653391683257,52.8293723957785,lab,chroma,yellow,green,lighter,refl_mask_correct,normal,0
21.9877747746507,22.2115399478085,40.2645994419126,21.3300173376333,64.9494417437861,lab,full,yellow,green,lighter,refl_mask_correct,normal,0
0.090326436313454,0.091029424739628,0.481206039134839,0.0898666359953204,0.67227627924045,dkl,chroma,yellow,green,lighter,refl_mask_correct,normal,0
0.231837553370182,0.162748023860197,0.624981494901977,0.159562459047294,0.8964113702807,dkl,full,yellow,green,lighter,refl_mask_correct,normal,0
0.0237370005377834,0.02405615780788,0.0744683580003674,0.0237370005307338,0.100636471052727,dkl_from_lms,chroma,yellow,green,lighter,refl_mask_correct,normal,0
0.0410339244922139,0.0402597781089955,0.115400659760773,0.039642876224972,0.163190028046611,dkl_from_lms,full,yellow,green,lighter,refl_mask_correct,normal,0
0.0249925119700157,0.0243825176870836,0.0645601102166952,0.0240335348950531,0.0933627913059976,lms,full,yellow,green,lighter,refl_mask_correct,normal,0
14.8834271213408,15.4971386383727,31.6442750375149,14.7159436198443,54.9270892586632,lab,chroma,yellow,green,lighter,obj_wout_high_mask_correct,normal,0
19.1210592010177,23.0252348584135,37.160743897067,19.0395658773002,66.9674132187076,lab,full,yellow,green,lighter,obj_wout_high_mask_correct,normal,0
0.0700931634629192,0.0720501941126541,0.437921073003722,0.0697086190154926,0.628457811225281,dkl,chroma,yellow,green,lighter,obj_wout_high_mask_correct,normal,0
0.148913735476252,0.110182115937623,0.553826656663813,0.104201369880579,0.820082369140352,dkl,full,yellow,green,lighter,obj_wout_high_mask_correct,normal,0
0.0151898205292926,0.015577626195054,0.0620440485621252,0.0151898204971082,0.0878998441359786,dkl_from_lms,chroma,yellow,green,lighter,obj_wout_high_mask_correct,normal,0
0.027123264144346,0.0245567219985976,0.0960721608442591,0.0239305037983313,0.143130771094934,dkl_from_lms,full,yellow,green,lighter,obj_wout_high_mask_correct,normal,0
0.0193199647220025,0.0141936004553143,0.0535584360344252,0.0138417392783733,0.0819530911909838,lms,full,yellow,green,lighter,obj_wout_high_mask_correct,normal,0
26.4361319529108,19.4156068929524,32.9714067053788,19.3892564527194,32.9871527201021,lab,chroma,yellow,red,lighter,obj_mask_correct,normal,0
25.5860868711345,24.1639876123291,38.2212759286754,23.5093933721108,47.9047286654881,lab,full,yellow,red,lighter,obj_mask_correct,normal,0
0.216326248741385,0.217821045687285,0.45346073885893,0.21632624827196,0.533376336803468,dkl,chroma,yellow,red,lighter,obj_mask_correct,normal,0
0.291649566942741,0.26119539172069,0.562411811521856,0.247979766565293,0.728898770900102,dkl,full,yellow,red,lighter,obj_mask_correct,normal,0
0.0223748933495001,0.0229731083705918,0.0632840841901177,0.0223748933340474,0.0846090659910883,dkl_from_lms,chroma,yellow,red,lighter,obj_mask_correct,normal,0
0.0387724603610835,0.0378546257366469,0.098820644519096,0.0368400938542799,0.137915746822293,dkl_from_lms,full,yellow,red,lighter,obj_mask_correct,normal,0
0.0255757106424455,0.0219707896615697,0.0555133128243125,0.021431255772944,0.0795645174315242,lms,full,yellow,red,lighter,obj_mask_correct,normal,0
29.6404236964585,32.6974305683232,34.8159141728462,19.2603291753836,35.3995187311276,lab,chroma,yellow,red,lighter,refl_mask_correct,normal,0
27.4717140925486,24.1685057512486,41.0854837016403,23.8555361705435,49.1018668945113,lab,full,yellow,red,lighter,refl_mask_correct,normal,0
0.246023279554228,0.246732451921144,0.503806773446872,0.246023277655202,0.564012772746562,dkl,chroma,yellow,red,lighter,refl_mask_correct,normal,0
0.323135010184118,0.300248549710468,0.630355865444153,0.289010869250888,0.787045155617745,dkl,full,yellow,red,lighter,refl_mask_correct,normal,0
0.026526176267356,0.0270413477265321,0.0729887961079506,0.0265261762582689,0.0951832165893234,dkl_from_lms,chroma,yellow,red,lighter,refl_mask_correct,normal,0
0.0449480101990428,0.0448087239832642,0.113520222522191,0.0439274316417657,0.15422283514726,dkl_from_lms,full,yellow,red,lighter,refl_mask_correct,normal,0
0.0258641796500155,0.0261405612841236,0.0635051077913782,0.0256668521308989,0.0887459780058243,lms,full,yellow,red,lighter,refl_mask_correct,normal,0
19.4151764819728,19.4440293189203,32.9468643990015,19.4151764819098,32.9702242318739,lab,chroma,yellow,red,lighter,obj_wout_high_mask_correct,normal,0
25.2016332309513,23.9711872743457,37.959960749609,23.1879776925172,47.834518759317,lab,full,yellow,red,lighter,obj_wout_high_mask_correct,normal,0
0.213945654837387,0.215728934898276,0.448960151849658,0.213945650963448,0.532786863194981,dkl,chroma,yellow,red,lighter,obj_wout_high_mask_correct,normal,0
0.280095216986029,0.247664838793178,0.552985587547854,0.23403861411724,0.726082226347542,dkl,full,yellow,red,lighter,obj_wout_high_mask_correct,normal,0
0.019630162375805,0.0201826117587748,0.0618400447383904,0.019630162335691,0.0842501339059703,dkl_from_lms,chroma,yellow,red,lighter,obj_wout_high_mask_correct,normal,0
0.0323370781743036,0.031657423860251,0.0957577656393839,0.030745535711448,0.137024651976773,dkl_from_lms,full,yellow,red,lighter,obj_wout_high_mask_correct,normal,0
0.0194002414777442,0.0176285434982595,0.0534605850567765,0.0171349862091927,0.0788906721272274,lms,full,yellow,red,lighter,obj_wout_high_mask_correct,normal,0
19.6035703688526,21.2497213093355,30.5652073944928,15.843182029566,33.8449696662369,lab,chroma,yellow,yellow,lighter,obj_mask_correct,normal,0
22.4602747805793,23.7982753927479,36.5799486656758,21.3016658362857,47.6549534637526,lab,full,yellow,yellow,lighter,obj_mask_correct,normal,0
0.174112828619361,0.174857437016836,0.436396539559759,0.174112827801612,0.536877080246885,dkl,chroma,yellow,yellow,lighter,obj_mask_correct,normal,0
0.237468347529379,0.2324586350829,0.551140335672686,0.221978157595628,0.724564523446855,dkl,full,yellow,yellow,lighter,obj_mask_correct,normal,0
0.0270215318924691,0.0277377543100629,0.0624983055009502,0.0270215318660664,0.0809601734723484,dkl_from_lms,chroma,yellow,yellow,lighter,obj_mask_correct,normal,0
0.0451709659933074,0.0433438833978617,0.0973757254282503,0.0422097075297831,0.133189657386213,dkl_from_lms,full,yellow,yellow,lighter,obj_mask_correct,normal,0
0.0252543135059705,0.0240937774077021,0.0546634631098271,0.0235114922864609,0.0771908503126502,lms,full,yellow,yellow,lighter,obj_mask_correct,normal,0
22.023720724551,24.2661565164119,32.6527175343541,16.0659020631177,34.3465193953418,lab,chroma,yellow,yellow,lighter,refl_mask_correct,normal,0
24.2442550292268,29.5660777439396,39.5609824833685,21.7178708236327,47.5701808769887,lab,full,yellow,yellow,lighter,refl_mask_correct,normal,0
0.19290415861913,0.193147432157881,0.484760267983437,0.192904157261717,0.569879252341396,dkl,chroma,yellow,yellow,lighter,refl_mask_correct,normal,0
0.289263470464414,0.261098409545315,0.619898516779897,0.253357989793261,0.786166320362722,dkl,full,yellow,yellow,lighter,refl_mask_correct,normal,0
0.0310510121544741,0.0316715448107645,0.0730553892786172,0.0310510121421849,0.0917942318012592,dkl_from_lms,chroma,yellow,yellow,lighter,refl_mask_correct,normal,0
0.053292191978162,0.0498747534114952,0.11317978453608,0.0489022485567657,0.149995666842741,dkl_from_lms,full,yellow,yellow,lighter,refl_mask_correct,normal,0
0.0281687409439877,0.0279419759320514,0.063166248060388,0.027442677879791,0.0866192063609702,lms,full,yellow,yellow,lighter,refl_mask_correct,normal,0
19.6059315816442,21.223755110313,30.5302415229847,15.8647304071936,33.8412035386562,lab,chroma,yellow,yellow,lighter,obj_wout_high_mask_correct,normal,0
22.0296673323986,24.7265287306754,36.2641813297207,20.9248753130286,47.5805984459142,lab,full,yellow,yellow,lighter,obj_wout_high_mask_correct,normal,0
0.170580816825924,0.171509728596063,0.431572421511307,0.170580812393464,0.535991807773753,dkl,chroma,yellow,yellow,lighter,obj_wout_high_mask_correct,normal,0
0.224316808774831,0.214998750912548,0.539984189822873,0.204168982444536,0.72104158881813,dkl,full,yellow,yellow,lighter,obj_wout_high_mask_correct,normal,0
0.023418655805884,0.0240815145379107,0.0603023177796851,0.0234186557941749,0.0801133579418182,dkl_from_lms,chroma,yellow,yellow,lighter,obj_wout_high_mask_correct,normal,0
0.0355244699132835,0.036516745220329,0.093532096770019,0.035471494908299,0.131804092274159,dkl_from_lms,full,yellow,yellow,lighter,obj_wout_high_mask_correct,normal,0
0.0197774688593964,0.0196822492384958,0.0523333500152772,0.0191264929632725,0.0763474484708422,lms,full,yellow,yellow,lighter,obj_wout_high_mask_correct,normal,0
24.3009339758924,24.4956369265786,35.0710793969394,24.3009339758344,54.2331958547086,lab,chroma,blue,blue,lightest,obj_mask_correct,normal,0
30.4147404492805,29.5802720210182,40.7736947642642,28.7148725189258,59.5687759001731,lab,full,blue,blue,lightest,obj_mask_correct,normal,0
0.272211644995266,0.281899907198746,0.442829854421115,0.272211643819735,0.57326647736925,dkl,chroma,blue,blue,lightest,obj_mask_correct,normal,0
0.373803088043209,0.351356317081275,0.556357799299413,0.337854603901137,0.708324616743853,dkl,full,blue,blue,lightest,obj_mask_correct,normal,0
0.0330749468536766,0.0334864708192408,0.0582812100422781,0.0330749468372042,0.0686584435285021,dkl_from_lms,chroma,blue,blue,lightest,obj_mask_correct,normal,0
0.0628365840535252,0.0616495273231655,0.0988825409807975,0.0610629086832747,0.114954812491732,dkl_from_lms,full,blue,blue,lightest,obj_mask_correct,normal,0
0.0436180051875916,0.0424299045148761,0.0619542877255615,0.0421596180203113,0.0702655050889129,lms,full,blue,blue,lightest,obj_mask_correct,normal,0
25.7103877043118,25.9769021375979,37.6604874187235,25.7103877042675,54.6090651822426,lab,chroma,blue,blue,lightest,refl_mask_correct,normal,0
32.4415358641075,30.6218066394845,43.9262390670496,29.97177345287,60.338555977938,lab,full,blue,blue,lightest,refl_mask_correct,normal,0
0.30072900073742,0.309004054231061,0.489309733289464,0.300729000028804,0.628138229836557,dkl,chroma,blue,blue,lightest,refl_mask_correct,normal,0
0.400338505162274,0.389095787060799,0.629749751903146,0.378685651226545,0.786285338554375,dkl,full,blue,blue,lightest,refl_mask_correct,normal,0
0.038088295275584,0.0383948187179328,0.0677638616529488,0.0380882952545556,0.0785452318310561,dkl_from_lms,chroma,blue,blue,lightest,refl_mask_correct,normal,0
0.0711614115397219,0.0703476678154131,0.115674856961518,0.0699143294295413,0.131534500661288,dkl_from_lms,full,blue,blue,lightest,refl_mask_correct,normal,0
0.0482743124762433,0.0480517879961647,0.0723831523792838,0.0478562829762661,0.0802934308047656,lms,full,blue,blue,lightest,refl_mask_correct,normal,0
30.6475212039386,24.3078114163202,34.9998247979283,24.0971605542629,54.1221332413339,lab,chroma,blue,blue,lightest,obj_wout_high_mask_correct,normal,0
