lrc,redness,wpld,wpyv,wprg,gwld,gwyv,gwrg,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,mask
0.40106552895775693,-0.2804474725910928,0.3790823549763055,-0.2706361259873596,-1.3649456704812188,-0.6511946535529545,0.09254643351716528,0.0603640379104332,42.84077338599017,3.0094763150524155,-4.517932759479663,0.9447290933491294,0.3306025269185636,0.25637585582481615,0.20123238146974134,0.2984239513388774,0.20607262082992625,0.21665900181246467,bkg_mask.png
0.2141933857756963,-0.35482008921642905,0.4351704746340361,0.6097334738405441,-1.467019917181036,-0.8226032153256723,0.0013038853968819907,-0.16612414926377334,29.16829222484156,-39.29768558420316,0.0014831133275023355,0.13942363270926783,0.1441469773404066,0.16513350663533446,0.08219323373065518,0.1812553206497855,0.2089924690506879,0.10318858568854747,obj_mask.png
