sub_id,trial,img,illum,body,highlow,mean_l,mean_a,mean_b,max_l,max_a,max_b,mean_ratio_l,mean_ratio_m,mean_ratio_s,std_ratio_l,std_ratio_m,std_ratio_s,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB
02,1,19,blue,red,0,43.0573074,25.0157502,-3.9028720,50.8229677,27.9778640,-3.2930635,0.3414029,0.2774975,0.3125603,0.3414538,0.2770715,0.3121554,-0.17203,-0.16264,0.551,0.42623,0.43596,-0.70688,0.41397,-0.099414,40.0749,48.4947,11.779,0.072626,0.03616,0.016731,0.010135,0.030143,0.015589,0.010342,0.80029,0.60661,0.45324,0.87411,0.70957,0.47168,90.5741,28.7386,-13.9146
02,2,19,blue,red,0,32.3455235,19.7057333,1.3547178,38.7090073,22.0672837,2.3977529,0.1877028,0.1500396,0.1454331,0.1878956,0.1500747,0.1454368,-0.17203,-0.16264,0.551,0.42623,0.43596,-0.70688,0.41397,-0.099414,40.0749,48.4947,11.779,0.072626,0.03616,0.016731,0.010135,0.030143,0.015589,0.010342,0.80029,0.60661,0.45324,0.87411,0.70957,0.47168,90.5741,28.7386,-13.9146
02,3,19,blue,red,0,32.3711721,16.9499609,4.8953781,38.7432167,18.9680502,6.3536606,0.1866963,0.1515452,0.1271886,0.1870097,0.1518103,0.1274333,-0.17203,-0.16264,0.551,0.42623,0.43596,-0.70688,0.41397,-0.099414,40.0749,48.4947,11.779,0.072626,0.03616,0.016731,0.010135,0.030143,0.015589,0.010342,0.80029,0.60661,0.45324,0.87411,0.70957,0.47168,90.5741,28.7386,-13.9146
02,4,19,blue,red,0,40.0677375,24.5387179,-8.2634532,47.4317076,27.4178072,-8.2327054,0.2914633,0.2408145,0.3061449,0.2912314,0.2400133,0.3053724,-0.17203,-0.16264,0.551,0.42623,0.43596,-0.70688,0.41397,-0.099414,40.0749,48.4947,11.779,0.072626,0.03616,0.016731,0.010135,0.030143,0.015589,0.010342,0.80029,0.60661,0.45324,0.87411,0.70957,0.47168,90.5741,28.7386,-13.9146
02,5,19,blue,red,0,58.8809479,27.5914390,14.7393001,68.7546071,30.9517155,17.8521380,0.6979480,0.5482876,0.3918337,0.6997008,0.5501030,0.3932691,-0.17203,-0.16264,0.551,0.42623,0.43596,-0.70688,0.41397,-0.099414,40.0749,48.4947,11.779,0.072626,0.03616,0.016731,0.010135,0.030143,0.015589,0.010342,0.80029,0.60661,0.45324,0.87411,0.70957,0.47168,90.5741,28.7386,-13.9146
02,1,20,blue,yellow,0,74.7786458,-3.5145858,17.6862744,86.7545328,-4.4232030,21.4088121,1.1578444,1.1281660,0.6955261,1.1610864,1.1333584,0.6991499,-0.23905,-0.21684,0.57901,0.50427,-1.5944,-0.71343,0.18469,-0.16633,38.6922,19.9931,20.3477,0.1575,0.032223,0.020612,0.0068018,0.031928,0.021837,0.0079784,0.75022,0.71854,0.33077,0.94607,0.98339,0.36362,91.2119,-1.5874,93.546
02,2,20,blue,yellow,0,65.0402539,4.6240654,11.0591973,75.7238269,4.8181782,13.8310813,0.8348108,0.7865767,0.5563811,0.8366433,0.7892914,0.5582245,-0.23905,-0.21684,0.57901,0.50427,-1.5944,-0.71343,0.18469,-0.16633,38.6922,19.9931,20.3477,0.1575,0.032223,0.020612,0.0068018,0.031928,0.021837,0.0079784,0.75022,0.71854,0.33077,0.94607,0.98339,0.36362,91.2119,-1.5874,93.546
02,3,20,blue,yellow,0,59.3221405,15.6170811,14.3646149,69.2559062,17.3572691,17.4298104,0.6897584,0.5946412,0.4024395,0.6915675,0.5969497,0.4041577,-0.23905,-0.21684,0.57901,0.50427,-1.5944,-0.71343,0.18469,-0.16633,38.6922,19.9931,20.3477,0.1575,0.032223,0.020612,0.0068018,0.031928,0.021837,0.0079784,0.75022,0.71854,0.33077,0.94607,0.98339,0.36362,91.2119,-1.5874,93.546
02,4,20,blue,yellow,0,39.9364341,0.4269549,7.8967736,47.3123566,0.1879972,9.8414742,0.2722948,0.2624873,0.1811480,0.2729532,0.2634947,0.1817903,-0.23905,-0.21684,0.57901,0.50427,-1.5944,-0.71343,0.18469,-0.16633,38.6922,19.9931,20.3477,0.1575,0.032223,0.020612,0.0068018,0.031928,0.021837,0.0079784,0.75022,0.71854,0.33077,0.94607,0.98339,0.36362,91.2119,-1.5874,93.546
02,5,20,blue,yellow,0,56.8200917,5.9447182,7.8976698,66.4179936,6.3392484,10.1504068,0.6073888,0.5689201,0.4261490,0.6086069,0.5706517,0.4272391,-0.23905,-0.21684,0.57901,0.50427,-1.5944,-0.71343,0.18469,-0.16633,38.6922,19.9931,20.3477,0.1575,0.032223,0.020612,0.0068018,0.031928,0.021837,0.0079784,0.75022,0.71854,0.33077,0.94607,0.98339,0.36362,91.2119,-1.5874,93.546
02,1,29,yellow,blue,0,70.6916767,-7.5738548,-17.7682708,82.0788633,-9.4560670,-18.3374739,0.9767001,1.0738920,1.2345133,0.9753086,1.0721230,1.2319019,0.026856,-0.2669,0.51992,-0.0652,0.049265,-0.77264,0.009851,-0.0059737,34.6761,3.2742,0.38962,0.76462,0.023887,0.019257,0.010807,0.023916,0.020758,0.011602,0.54011,0.68121,0.66352,0.68515,0.972,0.73319,89.8576,-2.652,-1.7016
02,2,29,yellow,blue,0,35.6696219,-5.1864212,-7.8636150,42.4625742,-6.3613010,-7.8751278,0.2071436,0.2255598,0.2401521,0.2070165,0.2254504,0.2398372,0.026856,-0.2669,0.51992,-0.0652,0.049265,-0.77264,0.009851,-0.0059737,34.6761,3.2742,0.38962,0.76462,0.023887,0.019257,0.010807,0.023916,0.020758,0.011602,0.54011,0.68121,0.66352,0.68515,0.972,0.73319,89.8576,-2.652,-1.7016
02,3,29,yellow,blue,0,65.1101045,-11.6351373,-13.4561229,75.7704118,-13.9753528,-13.6087777,0.7948509,0.8850555,0.9494841,0.7941485,0.8844299,0.9480383,0.026856,-0.2669,0.51992,-0.0652,0.049265,-0.77264,0.009851,-0.0059737,34.6761,3.2742,0.38962,0.76462,0.023887,0.019257,0.010807,0.023916,0.020758,0.011602,0.54011,0.68121,0.66352,0.68515,0.972,0.73319,89.8576,-2.652,-1.7016
02,4,29,yellow,blue,0,33.4859555,2.6716029,-9.3023809,39.9868279,2.5782644,-9.5224640,0.1863253,0.1911882,0.2237966,0.1861225,0.1908376,0.2233237,0.026856,-0.2669,0.51992,-0.0652,0.049265,-0.77264,0.009851,-0.0059737,34.6761,3.2742,0.38962,0.76462,0.023887,0.019257,0.010807,0.023916,0.020758,0.011602,0.54011,0.68121,0.66352,0.68515,0.972,0.73319,89.8576,-2.652,-1.7016
02,5,29,yellow,blue,0,58.0598303,-12.5686163,-16.8444325,67.7863267,-15.0528466,-17.5325201,0.5997026,0.6873968,0.7968234,0.5986773,0.6862376,0.7950822,0.026856,-0.2669,0.51992,-0.0652,0.049265,-0.77264,0.009851,-0.0059737,34.6761,3.2742,0.38962,0.76462,0.023887,0.019257,0.010807,0.023916,0.020758,0.011602,0.54011,0.68121,0.66352,0.68515,0.972,0.73319,89.8576,-2.652,-1.7016
02,1,30,yellow,green,0,34.9937596,-8.0026970,1.6373449,41.7125569,-9.4246909,2.7468216,0.1996399,0.2123826,0.1681032,0.1999518,0.2129725,0.1684013,0.099351,-0.29882,0.50726,-0.28634,-0.14112,-0.8453,-0.04898,-0.060251,27.1387,-15.8736,8.7251,0.41056,0.015401,0.01412,0.0048859,0.019088,0.018471,0.0061545,0.36079,0.5157,0.34059,0.52873,0.84591,0.38121,89.5628,-18.944,5.0881
02,2,30,yellow,green,0,42.1134767,-8.1081201,-7.1001161,49.7559779,-9.7120558,-6.9055665,0.2934369,0.3222323,0.3251372,0.2933560,0.3222548,0.3248450,0.099351,-0.29882,0.50726,-0.28634,-0.14112,-0.8453,-0.04898,-0.060251,27.1387,-15.8736,8.7251,0.41056,0.015401,0.01412,0.0048859,0.019088,0.018471,0.0061545,0.36079,0.5157,0.34059,0.52873,0.84591,0.38121,89.5628,-18.944,5.0881
02,3,30,yellow,green,0,46.4376565,-17.3566665,-4.8607718,54.6549817,-20.2308706,-4.3233018,0.3570718,0.4101249,0.3738664,0.3571734,0.4106485,0.3738659,0.099351,-0.29882,0.50726,-0.28634,-0.14112,-0.8453,-0.04898,-0.060251,27.1387,-15.8736,8.7251,0.41056,0.015401,0.01412,0.0048859,0.019088,0.018471,0.0061545,0.36079,0.5157,0.34059,0.52873,0.84591,0.38121,89.5628,-18.944,5.0881
02,4,30,yellow,green,0,43.9748019,-21.4919238,8.4333450,51.8872931,-24.7250790,10.5016419,0.3166827,0.3569679,0.2223255,0.3175273,0.3586484,0.2233718,0.099351,-0.29882,0.50726,-0.28634,-0.14112,-0.8453,-0.04898,-0.060251,27.1387,-15.8736,8.7251,0.41056,0.015401,0.01412,0.0048859,0.019088,0.018471,0.0061545,0.36079,0.5157,0.34059,0.52873,0.84591,0.38121,89.5628,-18.944,5.0881
02,5,30,yellow,green,0,30.0993079,-3.7956384,-7.0694783,36.1593997,-4.7244846,-7.0861373,0.1475421,0.1594534,0.1709059,0.1474660,0.1593622,0.1706766,0.099351,-0.29882,0.50726,-0.28634,-0.14112,-0.8453,-0.04898,-0.060251,27.1387,-15.8736,8.7251,0.41056,0.015401,0.01412,0.0048859,0.019088,0.018471,0.0061545,0.36079,0.5157,0.34059,0.52873,0.84591,0.38121,89.5628,-18.944,5.0881
02,1,31,yellow,red,0,63.8223964,31.7393979,4.1228802,74.3316549,35.5478485,6.0668073,0.8442918,0.6747408,0.6270658,0.8453086,0.6751722,0.6273789,-0.22741,-0.14263,0.52127,0.48807,-0.17883,-0.68231,0.53291,-0.22988,42.1842,54.4919,29.6073,0.020469,0.040156,0.016275,0.0057174,0.030189,0.014128,0.0060195,0.81508,0.62755,0.42234,0.85895,0.70503,0.40031,89.8888,22.0844,6.4563
02,2,31,yellow,red,0,41.8796440,22.6473325,5.6812029,49.5037895,25.3814812,7.4102520,0.3222427,0.2554935,0.2193115,0.3227702,0.2558752,0.2196247,-0.22741,-0.14263,0.52127,0.48807,-0.17883,-0.68231,0.53291,-0.22988,42.1842,54.4919,29.6073,0.020469,0.040156,0.016275,0.0057174,0.030189,0.014128,0.0060195,0.81508,0.62755,0.42234,0.85895,0.70503,0.40031,89.8888,22.0844,6.4563
02,3,31,yellow,red,0,54.0949029,26.0396216,8.2460333,63.3301328,29.1703667,10.5019307,0.5707806,0.4557770,0.3752972,0.5718124,0.4566710,0.3760004,-0.22741,-0.14263,0.52127,0.48807,-0.17883,-0.68231,0.53291,-0.22988,42.1842,54.4919,29.6073,0.020469,0.040156,0.016275,0.0057174,0.030189,0.014128,0.0060195,0.81508,0.62755,0.42234,0.85895,0.70503,0.40031,89.8888,22.0844,6.4563
02,4,31,yellow,red,0,62.9872688,21.9957012,7.3421330,73.3925731,24.5183506,9.6492805,0.8019625,0.6796750,0.5617842,0.8033178,0.6810254,0.5626793,-0.22741,-0.14263,0.52127,0.48807,-0.17883,-0.68231,0.53291,-0.22988,42.1842,54.4919,29.6073,0.020469,0.040156,0.016275,0.0057174,0.030189,0.014128,0.0060195,0.81508,0.62755,0.42234,0.85895,0.70503,0.40031,89.8888,22.0844,6.4563
02,5,31,yellow,red,0,38.2799229,21.3232714,-0.3238422,45.4225866,23.8458120,0.6258162,0.2644387,0.2152213,0.2186171,0.2646326,0.2151750,0.2185303,-0.22741,-0.14263,0.52127,0.48807,-0.17883,-0.68231,0.53291,-0.22988,42.1842,54.4919,29.6073,0.020469,0.040156,0.016275,0.0057174,0.030189,0.014128,0.0060195,0.81508,0.62755,0.42234,0.85895,0.70503,0.40031,89.8888,22.0844,6.4563
02,1,32,yellow,yellow,0,52.2471602,5.1444232,4.7256060,61.2391778,5.4292137,6.5194389,0.4984500,0.4725655,0.3775802,0.4992720,0.4737185,0.3782478,-0.26163,-0.192,0.5981,0.47796,-1.4561,-0.69615,0.29147,-0.25446,40.3991,29.048,34.7987,0.039055,0.035356,0.019838,0.0038631,0.03228,0.020199,0.0043255,0.74758,0.72644,0.30547,0.93081,0.98975,0.29022,91.6422,-0.51995,75.9073
02,2,32,yellow,yellow,0,48.8212065,4.5216549,7.3584647,57.3653230,4.7692870,9.3994157,0.4276490,0.4024643,0.2976371,0.4284961,0.4037134,0.2984689,-0.26163,-0.192,0.5981,0.47796,-1.4561,-0.69615,0.29147,-0.25446,40.3991,29.048,34.7987,0.039055,0.035356,0.019838,0.0038631,0.03228,0.020199,0.0043255,0.74758,0.72644,0.30547,0.93081,0.98975,0.29022,91.6422,-0.51995,75.9073
02,3,32,yellow,yellow,0,60.8567406,19.6317460,15.2163714,70.9927764,21.9101172,18.4155640,0.7393300,0.6198326,0.4217232,0.7412586,0.6221689,0.4234545,-0.26163,-0.192,0.5981,0.47796,-1.4561,-0.69615,0.29147,-0.25446,40.3991,29.048,34.7987,0.039055,0.035356,0.019838,0.0038631,0.03228,0.020199,0.0043255,0.74758,0.72644,0.30547,0.93081,0.98975,0.29022,91.6422,-0.51995,75.9073
02,4,32,yellow,yellow,0,52.2636859,17.6012394,3.5010266,61.2528873,19.5641951,5.1536434,0.5146457,0.4457036,0.3916106,0.5153439,0.4463359,0.3919981,-0.26163,-0.192,0.5981,0.47796,-1.4561,-0.69615,0.29147,-0.25446,40.3991,29.048,34.7987,0.039055,0.035356,0.019838,0.0038631,0.03228,0.020199,0.0043255,0.74758,0.72644,0.30547,0.93081,0.98975,0.29022,91.6422,-0.51995,75.9073
02,5,32,yellow,yellow,0,50.7954405,18.1980282,12.2352434,59.6017923,20.3271930,14.8978156,0.4864969,0.4052830,0.2852795,0.4876688,0.4066540,0.2863432,-0.26163,-0.192,0.5981,0.47796,-1.4561,-0.69615,0.29147,-0.25446,40.3991,29.048,34.7987,0.039055,0.035356,0.019838,0.0038631,0.03228,0.020199,0.0043255,0.74758,0.72644,0.30547,0.93081,0.98975,0.29022,91.6422,-0.51995,75.9073
03,1,1,blue,blue,1,42.7766713,-1.0744781,-15.4344300,50.4906258,-1.8409133,-16.2274111,0.3066070,0.3328322,0.4210668,0.3059388,0.3318441,0.4199127,0.073286,-0.28816,0.43521,-0.57346,0.58234,-0.91682,-0.015598,0.053206,18.011,2.1913,-10.0075,0.24795,0.0085628,0.0075114,0.0063514,0.013002,0.011915,0.0091612,0.22077,0.2783,0.27592,0.35237,0.47817,0.38104,87.8532,-22.386,-19.0047
03,2,1,blue,blue,1,39.1981001,1.2897273,-15.1696999,46.4396355,0.8793963,-15.9985083,0.2555232,0.2732493,0.3554312,0.2548924,0.2722856,0.3544025,0.073286,-0.28816,0.43521,-0.57346,0.58234,-0.91682,-0.015598,0.053206,18.011,2.1913,-10.0075,0.24795,0.0085628,0.0075114,0.0063514,0.013002,0.011915,0.0091612,0.22077,0.2783,0.27592,0.35237,0.47817,0.38104,87.8532,-22.386,-19.0047
03,3,1,blue,blue,1,40.4798213,4.5866763,-15.0727418,47.8900549,4.6286111,-15.8651007,0.2766937,0.2872637,0.3763590,0.2760527,0.2862228,0.3752514,0.073286,-0.28816,0.43521,-0.57346,0.58234,-0.91682,-0.015598,0.053206,18.011,2.1913,-10.0075,0.24795,0.0085628,0.0075114,0.0063514,0.013002,0.011915,0.0091612,0.22077,0.2783,0.27592,0.35237,0.47817,0.38104,87.8532,-22.386,-19.0047
03,4,1,blue,blue,1,39.7892674,9.5182658,-15.0707298,47.1071327,10.2525465,-15.8737562,0.2708845,0.2695247,0.3648052,0.2702658,0.2684091,0.3636413,0.073286,-0.28816,0.43521,-0.57346,0.58234,-0.91682,-0.015598,0.053206,18.011,2.1913,-10.0075,0.24795,0.0085628,0.0075114,0.0063514,0.013002,0.011915,0.0091612,0.22077,0.2783,0.27592,0.35237,0.47817,0.38104,87.8532,-22.386,-19.0047
03,5,1,blue,blue,1,35.9252654,3.4720492,-14.7489995,42.7360552,3.3969874,-15.5874882,0.2141760,0.2251248,0.3001535,0.2136212,0.2242456,0.2992429,0.073286,-0.28816,0.43521,-0.57346,0.58234,-0.91682,-0.015598,0.053206,18.011,2.1913,-10.0075,0.24795,0.0085628,0.0075114,0.0063514,0.013002,0.011915,0.0091612,0.22077,0.2783,0.27592,0.35237,0.47817,0.38104,87.8532,-22.386,-19.0047
03,1,2,blue,green,1,40.7723716,-27.7041235,-6.2229244,48.2434041,-32.0057599,-5.9518177,0.2595349,0.3248624,0.2959745,0.2595328,0.3252990,0.2959295,0.17851,-0.31503,0.44272,-0.87712,0.58413,-0.93783,-0.029205,0.012869,14.3521,-8.3039,-3.315,0.32865,0.0061164,0.00592,0.00357,0.010966,0.011082,0.0067261,0.16081,0.22317,0.16194,0.29271,0.43662,0.27416,88.0339,-42.0154,-19.0007
03,2,2,blue,green,1,31.2380497,-23.7053274,-8.8286907,37.4485753,-27.4485497,-9.0399036,0.1483458,0.1904849,0.1934564,0.1482221,0.1905470,0.1932337,0.17851,-0.31503,0.44272,-0.87712,0.58413,-0.93783,-0.029205,0.012869,14.3521,-8.3039,-3.315,0.32865,0.0061164,0.00592,0.00357,0.010966,0.011082,0.0067261,0.16081,0.22317,0.16194,0.29271,0.43662,0.27416,88.0339,-42.0154,-19.0007
03,3,2,blue,green,1,24.3987359,-19.6035658,-8.4087262,29.7069989,-22.7183620,-8.6957481,0.0928569,0.1192641,0.1251818,0.0927456,0.1192219,0.1249981,0.17851,-0.31503,0.44272,-0.87712,0.58413,-0.93783,-0.029205,0.012869,14.3521,-8.3039,-3.315,0.32865,0.0061164,0.00592,0.00357,0.010966,0.011082,0.0067261,0.16081,0.22317,0.16194,0.29271,0.43662,0.27416,88.0339,-42.0154,-19.0007
03,4,2,blue,green,1,25.5401394,-19.6156027,-7.3080751,31.0025995,-22.7210267,-7.4382091,0.1014012,0.1284859,0.1292869,0.1013372,0.1285323,0.1291504,0.17851,-0.31503,0.44272,-0.87712,0.58413,-0.93783,-0.029205,0.012869,14.3521,-8.3039,-3.315,0.32865,0.0061164,0.00592,0.00357,0.010966,0.011082,0.0067261,0.16081,0.22317,0.16194,0.29271,0.43662,0.27416,88.0339,-42.0154,-19.0007
03,5,2,blue,green,1,36.0024374,-24.6036013,-5.6989313,42.8458587,-28.4331101,-5.4508548,0.1998904,0.2489072,0.2274832,0.1998943,0.2492354,0.2274364,0.17851,-0.31503,0.44272,-0.87712,0.58413,-0.93783,-0.029205,0.012869,14.3521,-8.3039,-3.315,0.32865,0.0061164,0.00592,0.00357,0.010966,0.011082,0.0067261,0.16081,0.22317,0.16194,0.29271,0.43662,0.27416,88.0339,-42.0154,-19.0007
03,1,3,blue,red,1,38.0870508,23.4377812,-6.3349140,45.1938630,26.1948237,-6.1089446,0.2619341,0.2149357,0.2615477,0.2617849,0.2143420,0.2610093,-0.37744,-0.17441,0.54215,0.43463,0.44455,-0.9065,0.1066,-0.012888,19.6268,26.7807,3.0542,0.10465,0.011214,0.0058701,0.0040387,0.016701,0.0099081,0.0071969,0.28034,0.2223,0.18288,0.4571,0.39738,0.29663,90.3711,29.3737,-14.2181
03,2,3,blue,red,1,38.0887328,23.5108206,-6.6256081,45.1963526,26.2755030,-6.4329156,0.2619399,0.2151248,0.2638994,0.2618245,0.2145435,0.2633142,-0.37744,-0.17441,0.54215,0.43463,0.44455,-0.9065,0.1066,-0.012888,19.6268,26.7807,3.0542,0.10465,0.011214,0.0058701,0.0040387,0.016701,0.0099081,0.0071969,0.28034,0.2223,0.18288,0.4571,0.39738,0.29663,90.3711,29.3737,-14.2181
03,3,3,blue,red,1,45.4370605,26.9524947,-14.4428835,53.4970434,30.0506041,-15.0585929,0.3812914,0.3240664,0.4628212,0.3805814,0.3224044,0.4612694,-0.37744,-0.17441,0.54215,0.43463,0.44455,-0.9065,0.1066,-0.012888,19.6268,26.7807,3.0542,0.10465,0.011214,0.0058701,0.0040387,0.016701,0.0099081,0.0071969,0.28034,0.2223,0.18288,0.4571,0.39738,0.29663,90.3711,29.3737,-14.2181
03,4,3,blue,red,1,57.2458342,30.6887762,-4.5254808,66.8769125,34.3216364,-3.7311984,0.6509142,0.5298681,0.5919079,0.6509862,0.5290480,0.5910602,-0.37744,-0.17441,0.54215,0.43463,0.44455,-0.9065,0.1066,-0.012888,19.6268,26.7807,3.0542,0.10465,0.011214,0.0058701,0.0040387,0.016701,0.0099081,0.0071969,0.28034,0.2223,0.18288,0.4571,0.39738,0.29663,90.3711,29.3737,-14.2181
03,5,3,blue,red,1,50.6419368,28.6794097,-8.3718357,59.3975025,32.0449158,-8.1613830,0.4894162,0.4033788,0.4961054,0.4890993,0.4022077,0.4950480,-0.37744,-0.17441,0.54215,0.43463,0.44455,-0.9065,0.1066,-0.012888,19.6268,26.7807,3.0542,0.10465,0.011214,0.0058701,0.0040387,0.016701,0.0099081,0.0071969,0.28034,0.2223,0.18288,0.4571,0.39738,0.29663,90.3711,29.3737,-14.2181
03,1,4,blue,yellow,1,47.2203615,-5.9707610,9.5664111,55.5587213,-7.1086916,11.8349887,0.3867284,0.3899409,0.2559784,0.3877062,0.3915884,0.2570504,-0.30628,-0.21977,0.52208,-0.044276,-0.6643,-0.89543,0.058835,-0.038617,20.9295,13.1155,7.9009,0.21369,0.011675,0.0077247,0.003437,0.016638,0.011898,0.0061727,0.29416,0.28774,0.15923,0.45827,0.4835,0.25549,89.9077,-14.9186,26.9077
03,2,4,blue,yellow,1,60.7916739,-6.3327734,13.4117711,70.9218434,-7.5726347,16.3792028,0.6952061,0.6938965,0.4381202,0.6971036,0.6970313,0.4402061,-0.30628,-0.21977,0.52208,-0.044276,-0.6643,-0.89543,0.058835,-0.038617,20.9295,13.1155,7.9009,0.21369,0.011675,0.0077247,0.003437,0.016638,0.011898,0.0061727,0.29416,0.28774,0.15923,0.45827,0.4835,0.25549,89.9077,-14.9186,26.9077
03,3,4,blue,yellow,1,61.4798514,-0.9735839,13.8584267,71.6993992,-1.4868951,16.8910745,0.7224895,0.6976493,0.4467562,0.7244236,0.7006923,0.4488382,-0.30628,-0.21977,0.52208,-0.044276,-0.6643,-0.89543,0.058835,-0.038617,20.9295,13.1155,7.9009,0.21369,0.011675,0.0077247,0.003437,0.016638,0.011898,0.0061727,0.29416,0.28774,0.15923,0.45827,0.4835,0.25549,89.9077,-14.9186,26.9077
03,4,4,blue,yellow,1,43.7620777,-0.8182038,8.8491315,51.6442371,-1.2434445,10.9722409,0.3309997,0.3218371,0.2178874,0.3318459,0.3231492,0.2187720,-0.30628,-0.21977,0.52208,-0.044276,-0.6643,-0.89543,0.058835,-0.038617,20.9295,13.1155,7.9009,0.21369,0.011675,0.0077247,0.003437,0.016638,0.011898,0.0061727,0.29416,0.28774,0.15923,0.45827,0.4835,0.25549,89.9077,-14.9186,26.9077
03,5,4,blue,yellow,1,38.0325902,11.3579323,8.1836707,45.1555431,12.6096240,10.1342040,0.2542994,0.2207549,0.1605818,0.2548746,0.2214636,0.1611174,-0.30628,-0.21977,0.52208,-0.044276,-0.6643,-0.89543,0.058835,-0.038617,20.9295,13.1155,7.9009,0.21369,0.011675,0.0077247,0.003437,0.016638,0.011898,0.0061727,0.29416,0.28774,0.15923,0.45827,0.4835,0.25549,89.9077,-14.9186,26.9077
03,1,13,yellow,blue,1,24.7502646,-11.1454903,2.7386146,30.1229063,-12.9098904,3.7906605,0.1002269,0.1109959,0.0803126,0.1004365,0.1113922,0.0805606,0.066318,-0.25476,0.53298,-0.10733,0.064747,-0.912,0.02006,-0.0093579,18.6282,5.5966,0.80001,0.60897,0.0094574,0.0071203,0.0038841,0.014354,0.011417,0.0061955,0.22356,0.27957,0.26831,0.38012,0.49717,0.36333,90.1599,-4.6578,-2.2174
03,2,13,yellow,blue,1,37.2102680,-15.8960451,5.8382957,44.2279182,-18.3534293,7.4801762,0.2227957,0.2469479,0.1649633,0.2233364,0.2480036,0.1656162,0.066318,-0.25476,0.53298,-0.10733,0.064747,-0.912,0.02006,-0.0093579,18.6282,5.5966,0.80001,0.60897,0.0094574,0.0071203,0.0038841,0.014354,0.011417,0.0061955,0.22356,0.27957,0.26831,0.38012,0.49717,0.36333,90.1599,-4.6578,-2.2174
03,3,13,yellow,blue,1,41.5538225,-16.2378045,7.8266801,49.1449935,-18.7476084,9.7813635,0.2830359,0.3099602,0.1984631,0.2837616,0.3113540,0.1993164,0.066318,-0.25476,0.53298,-0.10733,0.064747,-0.912,0.02006,-0.0093579,18.6282,5.5966,0.80001,0.60897,0.0094574,0.0071203,0.0038841,0.014354,0.011417,0.0061955,0.22356,0.27957,0.26831,0.38012,0.49717,0.36333,90.1599,-4.6578,-2.2174
03,4,13,yellow,blue,1,39.8877021,-21.4092393,4.1682465,47.2562889,-24.6636299,5.6598077,0.2544006,0.2934791,0.2040723,0.2549241,0.2946185,0.2047079,0.066318,-0.25476,0.53298,-0.10733,0.064747,-0.912,0.02006,-0.0093579,18.6282,5.5966,0.80001,0.60897,0.0094574,0.0071203,0.0038841,0.014354,0.011417,0.0061955,0.22356,0.27957,0.26831,0.38012,0.49717,0.36333,90.1599,-4.6578,-2.2174
03,5,13,yellow,blue,1,34.9345828,-17.7599148,6.1755531,41.6542680,-20.4524711,7.8169288,0.1940648,0.2188040,0.1414272,0.1945821,0.2198116,0.1420471,0.066318,-0.25476,0.53298,-0.10733,0.064747,-0.912,0.02006,-0.0093579,18.6282,5.5966,0.80001,0.60897,0.0094574,0.0071203,0.0038841,0.014354,0.011417,0.0061955,0.22356,0.27957,0.26831,0.38012,0.49717,0.36333,90.1599,-4.6578,-2.2174
03,1,14,yellow,green,1,30.6532486,-10.7013843,-2.5853482,36.7946177,-12.5150210,-2.0588780,0.1503180,0.1683608,0.1501601,0.1504149,0.1686205,0.1502156,0.17945,-0.2839,0.51534,-0.26872,-0.13704,-0.93648,-0.0055613,-0.021183,14.5577,-4.3377,4.3079,0.61933,0.0065286,0.0055144,0.0021673,0.011733,0.010466,0.0043687,0.15715,0.21982,0.15553,0.30514,0.44628,0.25108,89.7511,-17.7542,4.9187
03,2,14,yellow,green,1,40.9412947,-18.5955165,5.4751078,48.4489757,-21.4520322,7.1403060,0.2716732,0.3053008,0.2073755,0.2722684,0.3065265,0.2081061,0.17945,-0.2839,0.51534,-0.26872,-0.13704,-0.93648,-0.0055613,-0.021183,14.5577,-4.3377,4.3079,0.61933,0.0065286,0.0055144,0.0021673,0.011733,0.010466,0.0043687,0.15715,0.21982,0.15553,0.30514,0.44628,0.25108,89.7511,-17.7542,4.9187
03,3,14,yellow,green,1,38.1190399,-20.4111767,4.2633075,45.2550161,-23.5170736,5.7369111,0.2312624,0.2659521,0.1838653,0.2317588,0.2670030,0.1844289,0.17945,-0.2839,0.51534,-0.26872,-0.13704,-0.93648,-0.0055613,-0.021183,14.5577,-4.3377,4.3079,0.61933,0.0065286,0.0055144,0.0021673,0.011733,0.010466,0.0043687,0.15715,0.21982,0.15553,0.30514,0.44628,0.25108,89.7511,-17.7542,4.9187
03,4,14,yellow,green,1,28.9359622,-15.4468256,4.7723039,34.8619883,-17.8005180,6.1388234,0.1332468,0.1504186,0.0999658,0.1335398,0.1510378,0.1003472,0.17945,-0.2839,0.51534,-0.26872,-0.13704,-0.93648,-0.0055613,-0.021183,14.5577,-4.3377,4.3079,0.61933,0.0065286,0.0055144,0.0021673,0.011733,0.010466,0.0043687,0.15715,0.21982,0.15553,0.30514,0.44628,0.25108,89.7511,-17.7542,4.9187
