sub_id,trial,img,illum,body,highlow,l,a,b,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,wpL,wpA,wpB
sk1,2,30,yellow,green,0,82.8466,-21.7921,6.1158,0.099351,-0.29882,0.50726,-0.28634,-0.14112,-0.8453,-0.04898,-0.060251,27.1387,-15.8736,8.7251,0.41056,0.015401,0.01412,0.0048859,0.019088,0.018471,0.0061545,89.5628,-18.944,5.0881
sk1,3,30,yellow,green,0,75.5686,-54.6374,25.2296,0.099351,-0.29882,0.50726,-0.28634,-0.14112,-0.8453,-0.04898,-0.060251,27.1387,-15.8736,8.7251,0.41056,0.015401,0.01412,0.0048859,0.019088,0.018471,0.0061545,89.5628,-18.944,5.0881
sk1,4,30,yellow,green,0,77.2853,-43.6751,8.9392,0.099351,-0.29882,0.50726,-0.28634,-0.14112,-0.8453,-0.04898,-0.060251,27.1387,-15.8736,8.7251,0.41056,0.015401,0.01412,0.0048859,0.019088,0.018471,0.0061545,89.5628,-18.944,5.0881
sk1,5,30,yellow,green,0,78.166,-40.1612,4.5326,0.099351,-0.29882,0.50726,-0.28634,-0.14112,-0.8453,-0.04898,-0.060251,27.1387,-15.8736,8.7251,0.41056,0.015401,0.01412,0.0048859,0.019088,0.018471,0.0061545,89.5628,-18.944,5.0881
sk1,1,31,yellow,red,0,86.3809,23.0282,8.6632,-0.22741,-0.14263,0.52127,0.48807,-0.17883,-0.68231,0.53291,-0.22988,42.1842,54.4919,29.6073,0.020469,0.040156,0.016275,0.0057174,0.030189,0.014128,0.0060195,89.8888,22.0844,6.4563
sk1,2,31,yellow,red,0,89.9453,16.7553,19.4975,-0.22741,-0.14263,0.52127,0.48807,-0.17883,-0.68231,0.53291,-0.22988,42.1842,54.4919,29.6073,0.020469,0.040156,0.016275,0.0057174,0.030189,0.014128,0.0060195,89.8888,22.0844,6.4563
sk1,3,31,yellow,red,0,87.0654,22.3275,9.4907,-0.22741,-0.14263,0.52127,0.48807,-0.17883,-0.68231,0.53291,-0.22988,42.1842,54.4919,29.6073,0.020469,0.040156,0.016275,0.0057174,0.030189,0.014128,0.0060195,89.8888,22.0844,6.4563
sk1,4,31,yellow,red,0,89.8999,21.6193,5.547,-0.22741,-0.14263,0.52127,0.48807,-0.17883,-0.68231,0.53291,-0.22988,42.1842,54.4919,29.6073,0.020469,0.040156,0.016275,0.0057174,0.030189,0.014128,0.0060195,89.8888,22.0844,6.4563
sk1,5,31,yellow,red,0,90.6767,14.2689,18.1025,-0.22741,-0.14263,0.52127,0.48807,-0.17883,-0.68231,0.53291,-0.22988,42.1842,54.4919,29.6073,0.020469,0.040156,0.016275,0.0057174,0.030189,0.014128,0.0060195,89.8888,22.0844,6.4563
sk1,1,32,yellow,yellow,0,91.3091,0.91269,18.0104,-0.26163,-0.192,0.5981,0.47796,-1.4561,-0.69615,0.29147,-0.25446,40.3991,29.048,34.7987,0.039055,0.035356,0.019838,0.0038631,0.03228,0.020199,0.0043255,91.6422,-0.51995,75.9073
sk1,2,32,yellow,yellow,0,93.4933,2.4089,16.8352,-0.26163,-0.192,0.5981,0.47796,-1.4561,-0.69615,0.29147,-0.25446,40.3991,29.048,34.7987,0.039055,0.035356,0.019838,0.0038631,0.03228,0.020199,0.0043255,91.6422,-0.51995,75.9073
sk1,3,32,yellow,yellow,0,89.9306,2.9083,18.3615,-0.26163,-0.192,0.5981,0.47796,-1.4561,-0.69615,0.29147,-0.25446,40.3991,29.048,34.7987,0.039055,0.035356,0.019838,0.0038631,0.03228,0.020199,0.0043255,91.6422,-0.51995,75.9073
sk1,4,32,yellow,yellow,0,93.4321,-0.12518,14.7332,-0.26163,-0.192,0.5981,0.47796,-1.4561,-0.69615,0.29147,-0.25446,40.3991,29.048,34.7987,0.039055,0.035356,0.019838,0.0038631,0.03228,0.020199,0.0043255,91.6422,-0.51995,75.9073
sk1,5,32,yellow,yellow,0,91.5699,2.2608,17.401,-0.26163,-0.192,0.5981,0.47796,-1.4561,-0.69615,0.29147,-0.25446,40.3991,29.048,34.7987,0.039055,0.035356,0.019838,0.0038631,0.03228,0.020199,0.0043255,91.6422,-0.51995,75.9073
